"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"201278","1980-04-02T18:48:20.660Z",46.2078333,-122.1826667,-0.825,4.6,"md",20,59,0.03996,0.23,"uw","uw10076538","2016-07-24T21:25:16.050Z","Mount St. Helens area, Washington","earthquake",0.042,0.06,0.06,1,"reviewed","uw","uw","Washington"
"201284","1980-04-02T09:37:12.960Z",46.2095,-122.1911667,-0.887,4.9,"md",21,58,0.03524,0.31,"uw","uw10076518","2016-07-24T21:25:15.740Z","Mount St. Helens area, Washington","earthquake",0.057,0.11,0.07,1,"reviewed","uw","uw","Washington"
"201288","1980-04-01T23:14:38.560Z",46.2085,-122.1933333,-0.508,4.9,"md",22,86,0.06361,0.29,"uw","uw10076483","2016-07-24T21:25:15.400Z","Mount St. Helens area, Washington","earthquake",0.714,1.02,0.05,1,"reviewed","uw","uw","Washington"
"201295","1980-04-01T12:30:46.670Z",46.2081667,-122.1818333,0.363,4.9,"md",20,60,0.04062,0.19,"uw","uw10076398","2016-07-24T21:25:14.580Z","Mount St. Helens area, Washington","earthquake",0.447,0.49,0.11,1,"reviewed","uw","uw","Washington"
"201298","1980-04-01T08:54:25.420Z",46.213,-122.1871667,-0.675,4.9,"md",21,82,0.05773,0.21,"uw","uw10076383","2016-07-24T21:25:14.250Z","Mount St. Helens area, Washington","earthquake",0.028,0.05,0.05,1,"reviewed","uw","uw","Washington"
"201300","1980-04-01T04:24:30.570Z",46.2153333,-122.1798333,-1.084,4.9,"md",15,63,0.04493,0.27,"uw","uw10076353","2016-07-24T21:25:13.980Z","Mount St. Helens area, Washington","earthquake",0.156,0.26,0.07,1,"reviewed","uw","uw","Washington"
"201303","1980-03-31T14:49:01.210Z",46.2151667,-122.1906667,-0.897,4.5,"md",22,60,0.03844,0.29,"uw","uw10079578","2016-07-24T21:25:11.960Z","Mount St. Helens area, Washington","earthquake",0.036,0.05,0.04,1,"reviewed","uw","uw","Washington"
"201310","1980-03-31T11:34:09.840Z",46.2101667,-122.1936667,-0.897,4.6,"md",20,85,0.03403,0.33,"uw","uw10079533","2016-07-24T21:25:11.570Z","Mount St. Helens area, Washington","earthquake",0.05,0.07,0.05,1,"reviewed","uw","uw","Washington"
"201312","1980-03-31T07:49:42.020Z",46.2096667,-122.1883333,-0.793,4.7,"md",13,81,0.03708,0.11,"uw","uw10079513","2016-07-24T21:25:11.020Z","Mount St. Helens area, Washington","earthquake",0.014,0.02,0.03,1,"reviewed","uw","uw","Washington"
"201314","1980-03-31T02:44:06.130Z",46.2076667,-122.1935,0.074,4.5,"md",17,57,0.03298,0.2,"uw","uw10079473","2016-07-24T21:25:10.590Z","Mount St. Helens area, Washington","earthquake",0.594,0.75,0.05,1,"reviewed","uw","uw","Washington"
"201316","1980-03-30T22:47:11.760Z",46.2105,-122.195,-0.897,4.7,"md",18,53,0.03339,0.24,"uw","uw10079448","2016-07-24T21:25:10.250Z","Mount St. Helens area, Washington","earthquake",0.042,0.06,0.04,1,"reviewed","uw","uw","Washington"
"201319","1980-03-30T17:55:10.050Z",46.2083333,-122.183,-0.787,4.6,"md",18,58,0.03993,0.25,"uw","uw10079418","2016-07-24T21:25:09.900Z","Mount St. Helens area, Washington","earthquake",0.728,1.05,0.04,1,"reviewed","uw","uw","Washington"
"201322","1980-03-30T13:32:25.330Z",46.2103333,-122.1931667,-0.907,4.6,"md",16,54,0.03441,0.21,"uw","uw10079343","2016-07-24T21:25:09.550Z","Mount St. Helens area, Washington","earthquake",0.028,0.05,0.04,1,"reviewed","uw","uw","Washington"
"201326","1980-03-30T09:16:53.150Z",46.2035,-122.1931667,1.095,4.5,"md",14,64,0.03163,0.16,"uw","uw10079278","2016-07-24T21:25:08.860Z","Mount St. Helens area, Washington","earthquake",0.028,0.04,0.05,1,"reviewed","uw","uw","Washington"
"201333","1980-03-29T15:05:24.780Z",46.2023333,-122.1865,-0.542,4.5,"md",12,103,0.06748,0.2,"uw","uw10078993","2016-07-24T21:25:05.890Z","Mount St. Helens area, Washington","earthquake",0.791,0.88,0.04,1,"reviewed","uw","uw","Washington"
"201355","1980-03-28T08:28:25.610Z",46.2141667,-122.178,-0.907,4.9,"md",17,53,0.04551,0.42,"uw","uw10078598","2016-07-24T21:25:02.000Z","Mount St. Helens area, Washington","earthquake",0.064,0.1,0.03,1,"reviewed","uw","uw","Washington"
"201360","1980-03-27T22:00:05.430Z",46.2148333,-122.194,-0.847,4.7,"md",17,58,0.03636,0.3,"uw","uw10078473","2016-07-24T21:25:00.550Z","Mount St. Helens area, Washington","earthquake",0.846,1.23,0.04,1,"reviewed","uw","uw","Washington"
"203395","1979-08-30T14:22:58.000Z",47.645,-127.837,15,4.9,"mb",NA,NA,NA,NA,"us","usp00012qh","2014-11-06T23:22:05.131Z","off the coast of Washington","earthquake",NA,NA,NA,NA,"reviewed","us","us","off the coast of Washington"
"208279","1978-03-11T15:52:11.860Z",47.42,-122.7095,21.81,4.8,"md",21,61,0.1383,0.28,"uw","uw10846098","2016-07-25T00:32:45.590Z","Puget Sound region, Washington","earthquake",0.99,2.28,0.07,6,"reviewed","uw","uw","Washington"
"213567","1976-09-08T08:21:02.190Z",47.375,-123.0935,45.264,4.5,"md",15,81,0.1795,0.23,"uw","uw10842183","2016-07-25T00:22:44.120Z","Puget Sound region, Washington","earthquake",1.295,2.17,0.07,3,"reviewed","uw","uw","Washington"
"213637","1976-09-02T13:36:11.500Z",48.1925,-122.7675,22.136,4.7,"md",13,88,0.204,0.17,"uw","uw10842123","2016-07-25T00:22:39.390Z","Puget Sound region, Washington","earthquake",0.679,1.6,0.07,1,"reviewed","uw","uw","Washington"
"214771","1976-05-16T08:35:14.800Z",48.8,-123.356,62,5.1,"mb",NA,NA,NA,NA,"us","usp0000gcd","2016-07-25T00:21:41.780Z","Washington-British Columbia border region","earthquake",NA,NA,NA,NA,"reviewed","w","us","Washington-British Columbia border region"
"219384","1975-01-08T21:29:21.200Z",46.825,-129.024,33,4.6,"mb",NA,NA,NA,NA,"us","usp00009er","2014-11-06T23:21:28.312Z","off the coast of Washington","earthquake",NA,NA,NA,NA,"reviewed","us","us","off the coast of Washington"
"221652","1974-04-20T03:00:09.380Z",46.7158333,-121.4756667,4.245,4.7,"md",6,290,NA,0.16,"uw","uw10858488","2016-07-25T00:09:33.360Z","Washington","earthquake",7.63,1.7,0.05,10,"reviewed","uw","uw","Washington"
"226699","1969-11-10T07:38:45.300Z",48.5498333,-121.51,33,4.6,"md",NA,NA,NA,NA,"uw","uw10835913","2016-07-24T23:40:09.060Z","Washington","other event",NA,NA,NA,0,"reviewed","uw","uw","Washington"
"228052","1965-04-29T15:28:45.000Z",47.288,-122.406,64.7,6.7,"mw",NA,NA,NA,NA,"iscgem","iscgem858143","2017-04-26T17:23:13.648Z","Seattle-Tacoma urban area, Washington","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Washington"
"232594","1949-04-13T19:55:44.000Z",47.003,-122.527,50,6.7,"mw",NA,NA,NA,NA,"iscgem","iscgem896466","2015-05-13T18:52:45.000Z","Puget Sound region, Washington","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Washington"
"116","2017-10-13T16:55:18.860Z",43.4957,-126.9914,10,4.5,"mb",NA,190,2.04,1.09,"us","us1000arj3","2017-10-16T19:08:05.040Z","213km WNW of Bandon, Oregon","earthquake",8.8,2,0.221,6,"reviewed","us","us","Oregon"
"1164","2017-08-10T18:59:35.870Z",41.9157,-125.6716,10,4.8,"mww",NA,173,1.116,1.23,"us","us2000a712","2017-10-25T00:38:07.040Z","115km W of Brookings, Oregon","earthquake",5.4,1.9,0.069,20,"reviewed","us","us","Oregon"
"5721","2016-11-28T04:34:44.900Z",43.3669,-127.0223,29.85,5.5,"mww",NA,179,2.029,0.89,"us","us10007cvf","2017-02-23T00:11:51.040Z","214km W of Bandon, Oregon","earthquake",6.9,4.3,NA,NA,"reviewed","us","us","Oregon"
"6748","2016-10-09T19:08:47.600Z",44.2778,-129.3622,10,5,"mww",NA,166,3.868,0.92,"us","us20007cz9","2017-01-07T00:20:48.040Z","Off the coast of Oregon","earthquake",8.3,1.9,NA,NA,"reviewed","us","us","Off the coast of Oregon"
"6753","2016-10-09T14:18:45.260Z",44.8407,-127.953,10,4.5,"mb",NA,98,2.975,1.04,"us","us10007rbi","2017-01-07T00:20:47.040Z","Off the coast of Oregon","earthquake",9.6,1.9,0.118,26,"reviewed","us","us","Off the coast of Oregon"
"6994","2016-09-25T09:50:51.190Z",41.8519,-126.0759,15.77,4.6,"mb",NA,191,1.424,1.34,"us","us10006sj1","2017-02-11T01:35:43.850Z","150km W of Brookings, Oregon","earthquake",6.7,6.5,0.097,32,"reviewed","us","us","Oregon"
"6996","2016-09-25T05:01:50.050Z",41.8428,-126.1354,10,4.9,"mww",NA,163,1.465,0.82,"us","us10006shx","2017-02-11T01:33:14.310Z","154km WSW of Gold Beach, Oregon","earthquake",5.7,1.9,NA,NA,"reviewed","us","us","Oregon"
"9313","2016-06-12T18:47:04.130Z",43.5282,-127.3825,10,4.6,"mb",NA,180,2.323,1.06,"us","us200063z1","2016-08-25T01:22:53.040Z","245km WNW of Bandon, Oregon","earthquake",8.4,2,0.078,49,"reviewed","us","us","Oregon"
"9688","2016-05-20T07:01:05.090Z",43.7904,-128.4588,10,5,"mww",NA,170,3.146,1.28,"us","us10005ir2","2016-08-03T22:33:38.040Z","Off the coast of Oregon","earthquake",7.7,1.9,NA,NA,"reviewed","us","us","Off the coast of Oregon"
"11728","2016-01-30T03:42:23.980Z",43.4443,-127.2908,10,4.6,"mb",NA,179,2.237,0.68,"us","us20004wvh","2016-04-14T22:51:35.040Z","236km W of Bandon, Oregon","earthquake",7.7,1.9,0.173,10,"reviewed","us","us","Oregon"
"11842","2016-01-23T18:05:39.580Z",43.1417,-126.3146,20.45,4.9,"mww",NA,166,1.477,1.45,"us","us10004gmw","2016-11-10T22:09:40.781Z","154km WNW of Port Orford, Oregon","earthquake",5.2,4.6,NA,NA,"reviewed","us","us","Oregon"
"14557","2015-09-14T13:55:48.087Z",41.8594,-119.6271,9.7,4.7,"ml",10,98.44,0.157,0.2669,"nn","nn00510518","2016-11-10T21:51:58.019Z","69km ESE of Lakeview, Oregon","earthquake",4.01,4.3,0.4,6,"reviewed","nn","nn","Oregon"
"15529","2015-07-27T01:05:33.610Z",41.8875,-119.6226,10.72,4.55,"ml",7,104.43,0.144,0.1857,"nn","nn00503760","2015-10-22T20:05:02.040Z","68km ESE of Lakeview, Oregon","earthquake",1.9182,2.416,0.33,6,"reviewed","nn","nn","Oregon"
"15729","2015-07-16T01:52:11.994Z",41.8986,-119.6367,10.0819,4.61,"ml",6,155.91,0.129,0.184,"nn","nn00501944","2015-10-14T21:05:35.040Z","66km ESE of Lakeview, Oregon","earthquake",3.653,5.8046,0.43,5,"reviewed","nn","nn","Oregon"
"16519","2015-06-01T20:11:30.610Z",44.4971,-129.9582,10,5.9,"mww",NA,104,4.39,0.86,"us","us20002l3n","2016-12-09T05:47:16.339Z","Off the coast of Oregon","earthquake",8.1,1.8,NA,NA,"reviewed","us","us","Off the coast of Oregon"
"16531","2015-06-01T10:46:27.260Z",44.5389,-129.6521,10,5.4,"mww",NA,169,4.2,1.42,"us","us20002l01","2016-11-10T21:47:48.757Z","Off the coast of Oregon","earthquake",8.6,1.9,NA,NA,"reviewed","us","us","Off the coast of Oregon"
"16534","2015-06-01T06:54:10.800Z",44.1977,-129.8272,10,5.2,"mb",NA,167,4.207,1.46,"us","us20002pax","2015-08-08T00:49:39.040Z","Off the coast of Oregon","earthquake",8.9,1.9,0.093,38,"reviewed","us","us","Off the coast of Oregon"
"16535","2015-06-01T06:52:41.340Z",44.4584,-129.8114,10,5.8,"mww",NA,63,4.278,0.91,"us","us20002kxa","2016-11-10T21:47:48.217Z","Off the coast of Oregon","earthquake",8,1.8,NA,NA,"reviewed","us","us","Off the coast of Oregon"
"17648","2015-04-07T14:54:43.870Z",43.166,-126.3541,10,4.5,"mb",NA,161,2.558,0.93,"us","us10001vcb","2016-07-22T19:48:14.150Z","158km W of Bandon, Oregon","earthquake",5,2,0.091,39,"reviewed","us","us","Oregon"
"20164","2014-11-23T12:50:48.030Z",43.8645,-128.4685,10,4.9,"mb",NA,168,3.173,1.2,"us","usb000szac","2015-02-18T03:30:55.040Z","Off the coast of Oregon","earthquake",8.2,1.9,0.052,125,"reviewed","us","us","Off the coast of Oregon"
"20166","2014-11-23T11:01:25.120Z",43.8195,-128.5466,10,5.2,"mww",NA,62,3.215,1.02,"us","usb000sz9m","2015-02-18T03:30:55.040Z","Off the coast of Oregon","earthquake",6.5,1.8,NA,NA,"reviewed","us","us","Off the coast of Oregon"
"20448","2014-11-13T06:36:07.489Z",41.9009,-119.6224,0,4.59,"ml",7,80.61,0.507,0.0742,"nn","nn00467620","2015-03-20T00:54:44.736Z","67km ESE of Lakeview, Oregon","earthquake",4.4006,3.3758,0.31,7,"reviewed","nn","nn","Oregon"
"20593","2014-11-07T08:05:54.864Z",41.8805,-119.6299,0,4.68,"ml",6,76.98,0.502,0.1903,"nn","nn00466648","2015-03-20T00:36:24.055Z","68km ESE of Lakeview, Oregon","earthquake",2.8477,NA,0.59,4,"reviewed","nn","nn","Oregon"
"20614","2014-11-06T08:34:46.519Z",41.9061,-119.6573,5.1853,4.72,"ml",7,78.33,0.481,0.1662,"nn","nn00466441","2015-03-20T00:30:44.832Z","65km ESE of Lakeview, Oregon","earthquake",4.0816,6.7394,0.19,6,"reviewed","nn","nn","Oregon"
"20632","2014-11-05T07:23:04.418Z",41.9078,-119.6202,0.1078,4.59,"ml",6,78.37,0.508,0.1359,"nn","nn00466248","2015-03-20T18:42:38.116Z","67km ESE of Lakeview, Oregon","earthquake",4.7068,6.9496,0.16,3,"reviewed","nn","nn","Oregon"
"22983","2014-07-16T15:30:11.850Z",43.407,-126.905,10,4.6,"mwr",NA,88,2.852,0.81,"us","usb000rtdy","2016-07-22T19:32:13.640Z","205km W of Bandon, Oregon","earthquake",NA,1.9,0.086,13,"reviewed","us","us","Oregon"
"24542","2014-05-12T18:51:00.720Z",43.7071,-128.0971,10,5.1,"mb",NA,159,3.559,0.6,"us","usb000qjhw","2015-01-30T13:18:33.139Z","Off the coast of Oregon","earthquake",NA,1.9,0.034,290,"reviewed","us","us","Off the coast of Oregon"
"24896","2014-04-25T21:18:30.240Z",43.4108,-127.0632,10,4.7,"mb",NA,163,2.955,0.88,"us","usb000pzzj","2015-01-30T11:41:39.976Z","217km W of Bandon, Oregon","earthquake",NA,1.9,0.043,164,"reviewed","us","us","Oregon"
"26241","2014-03-13T19:13:16.650Z",41.846,-126.88,10.16,4.6,"mb",NA,88,2.01,1.02,"us","usc000nnwk","2014-05-16T21:51:39.000Z","212km WSW of Gold Beach, Oregon","earthquake",NA,4.2,0.097,36,"reviewed","us","us","Oregon"
"26242","2014-03-13T19:11:34.640Z",41.9039,-126.8982,10,5.5,"mww",NA,63,2.013,1.14,"us","usc000nah5","2017-02-03T09:55:49.106Z","212km WSW of Gold Beach, Oregon","earthquake",NA,1.8,NA,NA,"reviewed","us","us","Oregon"
"26281","2014-03-12T00:31:44.470Z",44.3113,-129.0809,10,5.1,"mb",NA,119,3.736,0.54,"us","usc000n8ii","2015-01-30T02:57:31.379Z","Off the coast of Oregon","earthquake",NA,1.8,0.032,321,"reviewed","us","us","Off the coast of Oregon"
"27068","2014-01-30T00:02:55.660Z",41.8692,-126.8385,10,4.7,"mb",NA,171,1.976,0.87,"us","usc000mdbk","2017-02-03T00:36:35.783Z","208km WSW of Gold Beach, Oregon","earthquake",NA,1.9,0.07,66,"reviewed","us","us","Oregon"
"28300","2013-12-01T03:19:38.090Z",41.6832,-126.8781,10.09,5.5,"mww",NA,46,2.047,0.94,"us","usb000l8n7","2017-02-02T01:28:54.370Z","218km WSW of Gold Beach, Oregon","earthquake",NA,2.5,NA,NA,"reviewed","us","us","Oregon"
"28394","2013-11-26T08:57:05.420Z",44.4816,-130.1127,10,4.5,"mb",NA,179,4.489,0.94,"us","usb000l6nc","2014-02-12T01:08:33.000Z","Off the coast of Oregon","earthquake",NA,1.9,0.059,NA,"reviewed","us","us","Off the coast of Oregon"
"30572","2013-08-10T05:10:17.100Z",43.7417,-127.901,10,4.5,"mb",NA,168,2.744,1.39,"us","usb000j06u","2013-10-12T21:32:33.000Z","291km WNW of Bandon, Oregon","earthquake",NA,1.9,0.046,NA,"reviewed","us","us","Oregon"
"30943","2013-07-20T17:20:57.720Z",43.294,-126.431,15.6,4.6,"mwr",167,180,NA,1.25,"us","usb000iiju","2016-07-22T19:13:44.190Z","163km W of Bandon, Oregon","earthquake",NA,6.2,NA,NA,"reviewed","us","us","Oregon"
"33355","2013-02-27T22:25:43.920Z",43.22,-126.564,10,5.2,"mww",312,121,NA,1.35,"us","usc000fe5b","2016-07-22T19:07:23.130Z","175km W of Bandon, Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","us","Oregon"
"34369","2013-01-30T03:14:28.490Z",43.638,-127.62,10,5.4,"mww",418,112.5,NA,1.34,"us","usc000ey2g","2015-01-29T16:31:53.459Z","263km WNW of Bandon, Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","us","Oregon"
"36468","2012-10-03T08:16:39.560Z",44.307,-129.19,10,4.7,"mb",357,159.9,NA,1.16,"us","usp000jtff","2014-11-07T01:49:01.920Z","off the coast of Oregon","earthquake",NA,NA,NA,181,"reviewed","us","us","off the coast of Oregon"
"36577","2012-09-26T07:42:42.060Z",43.178,-126.414,10,4.5,"mb",290,106,NA,1.16,"us","usp000jszt","2016-07-22T19:01:13.380Z","off the coast of Oregon","earthquake",NA,NA,NA,75,"reviewed","us","us","off the coast of Oregon"
"36754","2012-09-14T20:24:21.850Z",44.127,-129.073,10,4.7,"mb",366,134.8,NA,1.1,"us","usp000jsb2","2014-11-07T01:48:51.662Z","off the coast of Oregon","earthquake",NA,NA,NA,173,"reviewed","us","us","off the coast of Oregon"
"37532","2012-08-09T04:18:18.300Z",44.598,-129.593,10,4.5,"mb",129,100.4,NA,1.25,"us","usp000jq2t","2015-03-24T02:32:49.435Z","off the coast of Oregon","earthquake",NA,NA,NA,95,"reviewed","us","us","off the coast of Oregon"
"37538","2012-08-08T17:45:33.330Z",44.452,-128.624,10,4.9,"mb",262,158.7,NA,1.29,"us","usp000jq2a","2014-11-07T01:48:32.141Z","off the coast of Oregon","earthquake",NA,NA,NA,165,"reviewed","us","us","off the coast of Oregon"
"38118","2012-07-06T17:50:28.610Z",43.645,-127.452,10,4.6,"mb",359,174.7,NA,1.08,"us","usp000jnpa","2014-11-07T01:48:16.722Z","off the coast of Oregon","earthquake",NA,NA,NA,138,"reviewed","us","us","off the coast of Oregon"
"38405","2012-06-19T13:40:57.260Z",43.443,-127.273,10,5.2,"mb",462,91.8,NA,0.92,"us","usp000jmz5","2016-01-04T23:33:19.330Z","off the coast of Oregon","earthquake",NA,NA,NA,197,"reviewed","us","us","off the coast of Oregon"
"39718","2012-04-11T22:41:46.040Z",43.584,-127.638,8,6,"mwc",656,43.9,NA,1.1,"us","usp000jhpg","2015-03-24T01:28:13.233Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"41002","2012-02-15T03:31:20.610Z",43.625,-127.518,11,5.8,"mww",491,80.2,NA,1.12,"us","usp000jeyq","2015-06-30T16:59:03.938Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","us","off the coast of Oregon"
"43554","2011-10-13T04:14:00.510Z",43.462,-127.135,20.6,5.6,"mwc",471,43.1,NA,1.09,"us","usp000j99k","2015-05-13T18:54:01.000Z","off the coast of Oregon","earthquake",NA,5.2,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"44304","2011-09-01T02:06:23.340Z",43.558,-127.27,10,4.8,"mwc",47,205,NA,1.48,"us","usp000j7bq","2014-11-07T01:45:46.883Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"44852","2011-08-05T15:10:03.930Z",44.13,-128.909,10,4.8,"mwc",161,170.9,NA,1.31,"us","usp000j60r","2015-03-24T01:19:36.840Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"46661","2011-05-22T07:21:38.190Z",43.525,-127.034,10,4.9,"mwc",214,161.4,NA,1.19,"us","usp000j20v","2015-03-24T02:21:08.357Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"50346","2011-03-08T07:29:52.830Z",44.165,-129.472,10,4.6,"mb",225,190.6,NA,1.14,"us","usp000hvgh","2015-03-24T01:15:24.829Z","off the coast of Oregon","earthquake",NA,NA,NA,94,"reviewed","us","us","off the coast of Oregon"
"50350","2011-03-08T01:26:58.190Z",44.318,-129.446,10,5.1,"mwc",324,163.2,NA,1.26,"us","usp000hvg9","2015-03-24T01:15:23.423Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"50364","2011-03-06T22:23:15.580Z",44.289,-129.432,10,5,"mwc",148,163.2,NA,1.03,"us","usp000hvf2","2014-11-07T01:43:52.643Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"50365","2011-03-06T21:35:47.420Z",44.373,-129.376,10,5,"mwc",242,183.1,NA,1.03,"us","usp000hvf1","2014-11-07T01:43:52.624Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"50806","2011-02-08T22:02:01.870Z",43.541,-127.313,10,5.4,"mwc",285,90.7,NA,1.21,"us","usp000hu8d","2015-03-24T02:07:39.625Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"50822","2011-02-08T07:44:36.820Z",43.719,-127.731,10,4.8,"mwc",227,158.4,NA,1.25,"us","usp000hu7s","2015-03-24T02:12:56.311Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"52625","2010-11-25T02:04:37.510Z",43.895,-128.342,10,4.6,"mb",127,187.2,NA,1.24,"us","usp000hq2p","2015-03-24T01:13:32.703Z","off the coast of Oregon","earthquake",NA,NA,NA,38,"reviewed","us","us","off the coast of Oregon"
"52683","2010-11-21T23:46:35.050Z",43.571,-127.23,10,5,"mwc",94,189.7,NA,1.17,"us","usp000hpyc","2016-11-10T02:36:30.855Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"53524","2010-10-02T07:51:52.970Z",44.614,-129.827,10,4.8,"mwc",132,192.5,NA,1.18,"us","usp000hmfz","2016-11-10T02:34:04.710Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"53708","2010-09-20T04:05:06.930Z",44.665,-130.104,10,4.8,"mwc",111,112.5,NA,1.34,"us","usp000hkz4","2016-11-10T02:33:24.040Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
"54647","2010-07-28T16:12:05.610Z",43.756,-125.815,10,5.2,"mwc",193,143.9,NA,0.93,"us","usp000hh0t","2017-08-01T16:34:36.951Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the coast of Oregon"
