"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"54150","2010-08-21T07:14:22.340Z",-35.573,179.401,184.6,4.5,"m",62,293.3,NA,NA,"us","usp000hjj9","2014-11-07T01:42:16.769Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"54205","2010-08-17T10:43:57.450Z",-30.042,-177.234,35,5.3,"mwc",120,57.9,NA,0.97,"us","usp000hjb6","2016-11-10T02:32:05.098Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","New Zealand"
"54322","2010-08-13T23:40:01.600Z",-30.574,-177.743,48.2,4.7,"mb",25,135.6,NA,0.77,"us","usp000hj2w","2014-11-07T01:42:14.128Z","Kermadec Islands, New Zealand","earthquake",NA,14.2,NA,2,"reviewed","us","us","New Zealand"
"54351","2010-08-12T14:32:17.700Z",-29.987,-177.351,35,4.5,"mb",11,227,NA,1.26,"us","usp000hj0e","2014-11-07T01:42:13.720Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,2,"reviewed","us","us","New Zealand"
"54352","2010-08-12T14:27:37.980Z",-40.743,177.191,27.4,4.5,"ml",92,105.7,NA,NA,"us","usp000hj0d","2014-11-07T01:42:13.713Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"54389","2010-08-11T03:04:58.730Z",-30.399,-177.315,35,4.5,"mb",16,112.7,NA,1.4,"us","usp000hhxg","2014-11-07T01:42:12.952Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,3,"reviewed","us","us","New Zealand"
"54452","2010-08-09T08:07:33.460Z",-45.043,167.478,94.5,4.5,"ml",16,193.4,NA,NA,"us","usp000hht8","2014-11-07T01:42:12.379Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"54460","2010-08-08T14:15:34.900Z",-30.25,-178.095,76.5,4.9,"mb",16,136.5,NA,1.03,"us","usp000hhs5","2014-11-07T01:42:12.219Z","Kermadec Islands, New Zealand","earthquake",NA,14.2,NA,2,"reviewed","us","us","New Zealand"
"54476","2010-08-07T10:06:02.070Z",-30.286,-177.549,16.3,4.5,"mb",13,185.7,NA,0.78,"us","usp000hhq8","2014-11-07T01:42:11.852Z","Kermadec Islands, New Zealand","earthquake",NA,11.2,NA,1,"reviewed","us","us","New Zealand"
"54586","2010-08-01T03:59:46.100Z",-30.403,-177.816,27.5,4.6,"mb",30,135.8,NA,1.24,"us","usp000hh94","2014-11-07T01:42:07.150Z","Kermadec Islands, New Zealand","earthquake",NA,25.9,NA,5,"reviewed","us","us","New Zealand"
"54656","2010-07-28T00:12:34.800Z",-30.931,-178.547,110.7,4.9,"mb",19,161.9,NA,1.12,"us","usp000hgxk","2014-11-07T01:42:03.294Z","Kermadec Islands, New Zealand","earthquake",NA,9.4,NA,10,"reviewed","us","us","New Zealand"
"54660","2010-07-27T22:13:20.600Z",-45.037,167.203,107.5,4.6,"m",20,222.7,NA,NA,"us","usp000hgxd","2014-11-07T01:42:03.223Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"54834","2010-07-19T01:45:34.220Z",-45.213,167.238,77,4.5,"ml",21,209.8,NA,NA,"us","usp000hfs0","2014-11-07T01:41:55.488Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"54862","2010-07-18T01:12:18.510Z",-29.974,-177.711,18.1,4.7,"mb",50,76.2,NA,1.09,"us","usp000hfde","2014-11-07T01:41:53.869Z","Kermadec Islands, New Zealand","earthquake",NA,44.8,NA,12,"reviewed","us","us","New Zealand"
"54898","2010-07-15T12:07:05.100Z",-36.687,177.546,170.7,4.5,"m",60,238.4,NA,NA,"us","usp000hfam","2014-11-07T01:41:53.389Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"54922","2010-07-13T08:18:44.430Z",-46.21,165.709,21.6,4.7,"mb",45,69.6,NA,NA,"us","usp000hf7z","2014-11-07T01:41:52.966Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,3,"reviewed","wel","us","off the west coast of the South Island of New Zealand"
"54923","2010-07-13T07:51:23.230Z",-40.511,173.551,149,4.7,"mb",112,34.2,NA,NA,"us","usp000hf7y","2014-11-07T01:41:52.928Z","Cook Strait, New Zealand","earthquake",NA,NA,NA,7,"reviewed","wel","us","New Zealand"
"54936","2010-07-12T12:00:31.260Z",-30.202,-177.734,10,4.9,"mb",41,64.1,NA,1.23,"us","usp000hf6r","2014-11-07T01:41:52.772Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,8,"reviewed","us","us","New Zealand"
"54948","2010-07-11T13:23:40.160Z",-38.965,177.353,37.7,5.1,"mwc",116,41.7,NA,NA,"us","usp000hf5f","2016-11-10T02:30:36.164Z","North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","gcmt","North Island of New Zealand"
"54955","2010-07-11T03:00:05.520Z",-30.813,-178.268,60.2,5,"mwc",112,56.9,NA,1.04,"us","usp000hf4t","2016-11-10T02:30:35.665Z","Kermadec Islands, New Zealand","earthquake",NA,7.9,NA,NA,"reviewed","us","gcmt","New Zealand"
"54964","2010-07-10T21:22:46.490Z",-30.277,-177.593,10,4.9,"mb",35,112.8,NA,1.4,"us","usp000hf4c","2014-11-07T01:41:52.077Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,2,"reviewed","us","us","New Zealand"
"55044","2010-07-06T02:40:00.290Z",-37.548,175.859,241.5,4.8,"mb",56,233.9,NA,NA,"us","usp000hey7","2014-11-07T01:41:50.933Z","North Island of New Zealand","earthquake",NA,NA,NA,2,"reviewed","wel","us","North Island of New Zealand"
"55129","2010-06-30T21:26:03.590Z",-46.234,165.634,12,4.8,"mb",36,69.5,NA,NA,"us","usp000herb","2014-11-07T01:41:45.985Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,2,"reviewed","wel","us","off the west coast of the South Island of New Zealand"
"55169","2010-06-28T06:01:28.530Z",-36.854,177.058,265.1,4.9,"m",74,186.7,NA,NA,"us","usp000hemv","2014-11-07T01:41:45.274Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"55197","2010-06-26T09:52:13.270Z",-36.265,178.068,170.8,4.5,"m",73,276.6,NA,NA,"us","usp000hejc","2014-11-07T01:41:44.445Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"55204","2010-06-26T01:43:16.980Z",-30.172,-177.624,10,4.7,"mb",39,98.5,NA,1.15,"us","usp000hehy","2014-11-07T01:41:44.298Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,16,"reviewed","us","us","New Zealand"
"55241","2010-06-24T03:30:36.550Z",-46.107,165.518,14.1,4.5,"ml",18,292.6,NA,NA,"us","usp000heew","2014-11-07T01:41:43.813Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the west coast of the South Island of New Zealand"
"55243","2010-06-23T19:53:42.820Z",-30.269,-177.917,14.2,4.9,"mb",21,136,NA,1.06,"us","usp000heee","2014-11-07T01:41:43.776Z","Kermadec Islands, New Zealand","earthquake",NA,10.6,NA,4,"reviewed","us","us","New Zealand"
"55431","2010-06-11T14:20:12.630Z",-40.213,173.575,165.6,4.5,"mb",125,50.2,NA,NA,"us","usp000hdup","2014-11-07T01:41:40.078Z","Cook Strait, New Zealand","earthquake",NA,NA,NA,2,"reviewed","wel","us","New Zealand"
"55445","2010-06-10T09:45:30.660Z",-30.519,-177.519,13.7,4.9,"mb",26,135,NA,0.96,"us","usp000hdt9","2014-11-07T01:41:39.864Z","Kermadec Islands, New Zealand","earthquake",NA,26.1,NA,4,"reviewed","us","us","New Zealand"
"55446","2010-06-10T08:58:34.900Z",-30.499,-177.63,35,4.9,"mb",30,186.1,NA,0.98,"us","usp000hdt8","2014-11-07T01:41:39.861Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,4,"reviewed","us","us","New Zealand"
"55452","2010-06-10T04:26:48.380Z",-30.231,-177.479,57,4.5,"mb",19,185.4,NA,0.91,"us","usp000hdsy","2014-11-07T01:41:39.787Z","Kermadec Islands, New Zealand","earthquake",NA,11.3,NA,5,"reviewed","us","us","New Zealand"
"55454","2010-06-10T03:08:29.700Z",-30.676,-177.516,35,5,"mb",62,98.8,NA,1.2,"us","usp000hdsu","2014-11-07T01:41:39.769Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,14,"reviewed","us","us","New Zealand"
"55477","2010-06-07T18:31:09.110Z",-35.034,178.383,247.2,4.7,"m",53,323.2,NA,NA,"us","usp000hdpv","2014-11-07T01:41:39.271Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"55647","2010-05-26T15:21:45.270Z",-38.78,175.647,115.6,4.6,"m",79,54.1,NA,NA,"us","usp000hd6x","2014-11-07T01:41:33.167Z","North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","North Island of New Zealand"
"55784","2010-05-17T07:39:35.010Z",-36.616,177.068,5,4.6,"ml",23,198.8,NA,NA,"us","usp000hcv3","2014-11-07T01:41:29.944Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"55847","2010-05-12T05:25:58.560Z",-30.306,-178.042,36,4.5,"mb",13,173.3,NA,1.2,"us","usp000hcng","2014-11-07T01:41:28.847Z","Kermadec Islands, New Zealand","earthquake",NA,13,NA,2,"reviewed","us","us","New Zealand"
"55873","2010-05-10T03:08:09.870Z",-36.633,177.074,12,4.5,"ml",21,198.2,NA,NA,"us","usp000hcjs","2014-11-07T01:41:28.507Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"55899","2010-05-08T14:14:13.180Z",-36.656,177.101,5,4.8,"mb",51,130.8,NA,NA,"us","usp000hcgb","2014-11-07T01:41:28.030Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,5,"reviewed","wel","us","off the east coast of the North Island of New Zealand"
"55915","2010-05-07T13:09:44.800Z",-46.284,165.846,33,4.8,"mb",19,104.2,NA,NA,"us","usp000hceu","2014-11-07T01:41:27.644Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,1,"reviewed","wel","us","off the west coast of the South Island of New Zealand"
"55946","2010-05-05T17:32:40.220Z",-45.115,166.779,23.2,4.7,"ml",39,71.5,NA,NA,"us","usp000hcc2","2014-11-07T01:41:26.985Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the west coast of the South Island of New Zealand"
"55958","2010-05-05T00:46:57.720Z",-39.094,176.237,64.7,4.5,"mb",108,20.9,NA,NA,"us","usp000hcb5","2014-11-07T01:41:26.736Z","North Island of New Zealand","earthquake",NA,NA,NA,2,"reviewed","wel","us","North Island of New Zealand"
"56013","2010-05-02T05:11:53.940Z",-30.22,-177.912,43.3,4.9,"mb",32,136,NA,0.93,"us","usp000hc6u","2014-11-07T01:41:25.134Z","Kermadec Islands, New Zealand","earthquake",NA,9.5,NA,6,"reviewed","us","us","New Zealand"
"56074","2010-04-28T14:10:26.910Z",-36.407,178.243,139.6,4.5,"m",75,203.7,NA,NA,"us","usp000hc0x","2014-11-07T01:41:20.786Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"56273","2010-04-15T13:11:06.400Z",-38.854,174.96,236.7,4.7,"mb",69,97.2,NA,NA,"us","usp000hbep","2014-11-07T01:41:16.454Z","North Island of New Zealand","earthquake",NA,NA,NA,1,"reviewed","wel","us","North Island of New Zealand"
"56290","2010-04-14T01:46:14.420Z",-30.21,-177.831,55.8,4.8,"mb",40,127.2,NA,0.92,"us","usp000hbc4","2014-11-07T01:41:16.128Z","Kermadec Islands, New Zealand","earthquake",NA,9.3,NA,4,"reviewed","us","us","New Zealand"
"56310","2010-04-13T14:48:29.610Z",-38.558,178.54,33,4.6,"mb",64,118.4,NA,NA,"us","usp000hban","2014-11-07T01:41:15.814Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,1,"reviewed","wel","us","off the east coast of the North Island of New Zealand"
"56319","2010-04-13T01:39:54.020Z",-38.505,178.678,33,4.6,"mb",88,119.5,NA,NA,"us","usp000hb9w","2014-11-07T01:41:15.714Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,5,"reviewed","wel","us","off the east coast of the North Island of New Zealand"
"56549","2010-03-30T19:00:06.580Z",-37.285,177.208,133.4,4.5,"mb",120,82.2,NA,NA,"us","usp000ha5c","2014-11-07T01:41:06.611Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,11,"reviewed","wel","us","off the east coast of the North Island of New Zealand"
"56551","2010-03-30T15:05:12.040Z",-29.393,-177.013,51.6,4.6,"mb",22,183,NA,1.18,"us","usp000ha57","2014-11-07T01:41:06.550Z","Kermadec Islands, New Zealand","earthquake",NA,16.5,NA,3,"reviewed","us","us","New Zealand"
"56655","2010-03-23T22:07:21.440Z",-30.9,-178.615,80.4,4.6,"mb",14,159.7,NA,0.7,"us","usp000h9wz","2014-11-07T01:41:05.106Z","Kermadec Islands, New Zealand","earthquake",NA,9.3,NA,3,"reviewed","us","us","New Zealand"
"56764","2010-03-18T21:29:23.960Z",-46.026,166.069,35,5,"mwc",32,55.6,NA,1.42,"us","usp000h9nk","2016-11-10T02:26:00.751Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the west coast of the South Island of New Zealand"
"56785","2010-03-18T06:42:08.840Z",-48.519,164.895,10,5.3,"mwc",48,66.8,NA,0.85,"us","usp000h9m7","2016-11-10T02:25:58.751Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the west coast of the South Island of New Zealand"
"56786","2010-03-18T06:28:50.290Z",-48.733,164.672,10,5.6,"mwc",60,66.6,NA,1.02,"us","usp000h9m5","2016-11-10T02:25:58.243Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the west coast of the South Island of New Zealand"
"56787","2010-03-18T06:24:16.730Z",-48.618,164.855,10,5.3,"mwc",56,66.7,NA,0.96,"us","usp000h9m3","2016-11-10T02:25:57.722Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","off the west coast of the South Island of New Zealand"
"56834","2010-03-16T02:05:53.780Z",-42.122,173.846,14.6,4.5,"mb",13,141.3,NA,NA,"us","usp000h9fp","2014-11-07T01:41:02.342Z","South Island of New Zealand","earthquake",NA,NA,NA,2,"reviewed","wel","us","South Island of New Zealand"
"56906","2010-03-13T19:55:08.740Z",-45.501,166.642,7.3,4.7,"mb",39,57.7,NA,NA,"us","usp000h9ba","2014-11-07T01:40:59.820Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,1,"reviewed","wel","us","off the west coast of the South Island of New Zealand"
"57026","2010-03-10T19:14:04.410Z",-36.545,177.205,207.4,4.5,"m",26,166.3,NA,NA,"us","usp000h93a","2014-11-07T01:40:58.287Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"57237","2010-03-04T22:21:20.800Z",-39.227,174.612,203,4.6,"m",86,44.8,NA,NA,"us","usp000h8qp","2014-11-07T01:40:55.466Z","North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","North Island of New Zealand"
"57325","2010-03-02T22:07:48.540Z",-37.99,176.592,138.7,4.5,"m",80,84.7,NA,NA,"us","usp000h8jj","2014-11-07T01:40:53.843Z","North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","North Island of New Zealand"
"57494","2010-02-28T15:50:34.660Z",-30.99,-177.945,36.8,4.5,"mb",21,121.6,NA,0.97,"us","usp000h88h","2014-11-07T01:40:48.687Z","Kermadec Islands, New Zealand","earthquake",NA,11.3,NA,2,"reviewed","us","us","New Zealand"
"57554","2010-02-28T05:14:41.080Z",-45.608,167.153,33,5.1,"ml",35,205.4,NA,NA,"us","usp000h850","2014-11-07T01:40:48.131Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"57745","2010-02-27T13:42:28.260Z",-29.981,-177.4,8.6,4.7,"mb",40,137.6,NA,0.89,"us","usp000h7wn","2014-11-07T01:40:46.483Z","Kermadec Islands, New Zealand","earthquake",NA,24.3,NA,6,"reviewed","us","us","New Zealand"
"57895","2010-02-26T00:49:55.020Z",-30.322,-177.843,35,4.7,"mb",21,69.3,NA,1.32,"us","usp000h7ps","2014-11-07T01:40:44.999Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,3,"reviewed","us","us","New Zealand"
"57901","2010-02-25T15:03:33.690Z",-37.547,176.602,179.4,4.7,"mb",102,119.3,NA,NA,"us","usp000h7pb","2014-11-07T01:40:44.927Z","North Island of New Zealand","earthquake",NA,NA,NA,2,"reviewed","wel","us","North Island of New Zealand"
"57908","2010-02-25T04:38:37.800Z",-46.072,166.184,12,5.1,"mwc",73,69.7,NA,NA,"us","usp000h7nt","2016-11-10T02:24:38.405Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","gcmt","off the west coast of the South Island of New Zealand"
"57914","2010-02-24T11:57:58.080Z",-30.228,165.862,10,5.4,"mwc",72,43.6,NA,1.03,"us","usp000h7n2","2016-11-10T02:24:36.012Z","northwest of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","northwest of New Zealand"
"58002","2010-02-18T17:02:38.420Z",-40.174,173.778,170.3,5,"m",99,47.1,NA,NA,"us","usp000h7eb","2014-11-07T01:40:43.359Z","Cook Strait, New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","New Zealand"
"58013","2010-02-17T19:38:06.350Z",-29.756,-177.836,45,5.9,"mwb",263,60.8,NA,0.84,"us","usp000h7dc","2016-11-10T02:24:16.778Z","Kermadec Islands, New Zealand","earthquake",NA,5.6,NA,NA,"reviewed","us","us","New Zealand"
"58069","2010-02-13T12:03:50.740Z",-46.241,165.342,35.5,4.9,"ml",23,283.5,NA,NA,"us","usp000h78r","2014-11-07T01:40:42.329Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the west coast of the South Island of New Zealand"
"58082","2010-02-12T13:41:35.740Z",-40.919,174.961,62.3,4.6,"mb",103,26.5,NA,NA,"us","usp000h77g","2014-11-07T01:40:42.102Z","Cook Strait, New Zealand","earthquake",NA,NA,NA,3,"reviewed","wel","us","New Zealand"
"58140","2010-02-09T11:11:28.200Z",-42.089,172.83,108.3,4.7,"mb",81,61.9,NA,NA,"us","usp000h73t","2014-11-07T01:40:41.360Z","South Island of New Zealand","earthquake",NA,NA,NA,3,"reviewed","wel","us","South Island of New Zealand"
"58141","2010-02-09T10:21:42.130Z",-38.857,-179.695,33,5,"mwc",105,88.9,NA,NA,"us","usp000h73q","2016-11-10T02:23:58.501Z","east of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","gcmt","east of the North Island of New Zealand"
"58176","2010-02-06T18:49:07.390Z",-30.012,-177.458,33.6,4.7,"mb",20,113.5,NA,1.21,"us","usp000h70t","2014-11-07T01:40:40.616Z","Kermadec Islands, New Zealand","earthquake",NA,36.8,NA,5,"reviewed","us","us","New Zealand"
"58192","2010-02-05T09:48:46.770Z",-44.729,167.392,5,4.6,"mb",84,71.1,NA,NA,"us","usp000h6z6","2015-03-24T01:04:09.606Z","South Island of New Zealand","earthquake",NA,NA,NA,6,"reviewed","wel","us","South Island of New Zealand"
"58217","2010-02-03T21:30:19.570Z",-47.712,165.348,74.3,4.8,"ml",25,140.1,NA,NA,"us","usp000h6xh","2014-11-07T01:40:39.449Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the west coast of the South Island of New Zealand"
"58256","2010-01-31T08:36:25.590Z",-36.246,178.607,113.8,4.5,"m",28,291,NA,NA,"us","usp000h6ts","2014-11-07T01:40:35.557Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"58310","2010-01-28T09:14:32.850Z",-39.178,175.158,125.3,4.7,"m",97,53.6,NA,NA,"us","usp000h6qc","2014-11-07T01:40:34.898Z","North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","North Island of New Zealand"
"58320","2010-01-27T19:40:30.460Z",-30.632,-177.799,32.5,4.8,"mb",15,184.4,NA,1.13,"us","usp000h6pq","2014-11-07T01:40:34.750Z","Kermadec Islands, New Zealand","earthquake",NA,24.3,NA,4,"reviewed","us","us","New Zealand"
"58340","2010-01-26T19:00:58.430Z",-29.955,-177.054,5.8,4.8,"mb",19,150.9,NA,0.85,"us","usp000h6nd","2014-11-07T01:40:34.442Z","Kermadec Islands, New Zealand","earthquake",NA,14,NA,2,"reviewed","us","us","New Zealand"
"58356","2010-01-25T19:02:49.370Z",-46.392,165.737,33,4.6,"ml",24,74.9,NA,NA,"us","usp000h6m8","2014-11-07T01:40:34.175Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the west coast of the South Island of New Zealand"
"58365","2010-01-25T07:11:36.800Z",-36.553,178.611,174.8,4.7,"m",61,147.2,NA,NA,"us","usp000h6kj","2014-11-07T01:40:34.001Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"58387","2010-01-23T18:43:47.550Z",-37.165,176.892,259.8,4.7,"mb",142,69.8,NA,1.15,"us","usp000h6hk","2014-11-07T01:40:33.424Z","North Island of New Zealand","earthquake",NA,2.5,NA,12,"reviewed","us","us","North Island of New Zealand"
"58413","2010-01-21T21:17:05.290Z",-39.05,174.852,227.9,5.1,"m",103,94.3,NA,NA,"us","usp000h6fa","2014-11-07T01:40:32.625Z","North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","North Island of New Zealand"
"58449","2010-01-19T20:27:16.740Z",-48.63,164.67,10,4.5,"mb",26,129,NA,1.05,"us","usp000h6c5","2014-11-07T01:40:31.522Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,4,"reviewed","us","us","off the west coast of the South Island of New Zealand"
"58456","2010-01-19T12:04:05.800Z",-30.218,-177.746,63.5,5.1,"mb",37,135.5,NA,1.07,"us","usp000h6bp","2014-11-07T01:40:31.277Z","Kermadec Islands, New Zealand","earthquake",NA,10.5,NA,7,"reviewed","us","us","New Zealand"
"58459","2010-01-19T07:59:44.380Z",-36.814,177.224,228.4,4.8,"mb",164,103.3,NA,NA,"us","usp000h6bd","2015-03-24T01:03:54.791Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,12,"reviewed","wel","us","off the east coast of the North Island of New Zealand"
"58489","2010-01-17T23:32:34.110Z",-36.105,177.969,216,4.7,"m",84,179.2,NA,NA,"us","usp000h691","2014-11-07T01:40:29.833Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"58544","2010-01-14T12:35:33.540Z",-44.12,168.372,3,4.6,"ml",52,66.4,NA,NA,"us","usp000h63s","2014-11-07T01:40:27.734Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"58695","2010-01-06T09:48:46.450Z",-49.789,164.192,10,5.7,"mwb",52,122.9,NA,1.46,"us","usp000h5sy","2016-11-10T02:22:25.779Z","Auckland Islands, New Zealand region","earthquake",NA,NA,NA,NA,"reviewed","us","us","New Zealand region"
"58742","2010-01-04T13:06:35.010Z",-29.808,-178.915,230,4.6,"mb",60,107.5,NA,1.11,"us","usp000h5q8","2014-11-07T01:40:24.919Z","Kermadec Islands, New Zealand","earthquake",NA,7.9,NA,13,"reviewed","us","us","New Zealand"
"58825","2009-12-31T16:04:01.420Z",-30.144,-177.819,49.1,4.5,"mb",15,161.3,NA,1.14,"us","usp000h5jd","2014-11-07T01:40:20.491Z","Kermadec Islands, New Zealand","earthquake",NA,12,NA,4,"reviewed","us","us","New Zealand"
"58869","2009-12-29T11:22:52.920Z",-44.463,167.065,12,4.6,"ml",33,89.2,NA,NA,"us","usp000h5f9","2014-11-07T01:40:19.260Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"58933","2009-12-25T03:44:34.320Z",-30.02,-177.326,27.5,4.6,"mb",42,52.7,NA,0.96,"us","usp000h5ba","2014-11-07T01:40:18.494Z","Kermadec Islands, New Zealand","earthquake",NA,26.3,NA,10,"reviewed","us","us","New Zealand"
"58935","2009-12-25T02:08:37.190Z",-29.93,-177.712,65.3,4.5,"mb",49,56.8,NA,1.03,"us","usp000h5b8","2014-11-07T01:40:18.486Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,15,"reviewed","us","us","New Zealand"
"58979","2009-12-21T12:40:51.640Z",-37.643,177.34,119.7,4.7,"m",90,130.8,NA,NA,"us","usp000h58d","2014-11-07T01:40:17.875Z","off the east coast of the North Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","off the east coast of the North Island of New Zealand"
"59016","2009-12-19T00:38:27.990Z",-29.884,-177.777,125.6,4.5,"mb",11,216.7,NA,1.22,"us","usp000h55u","2014-11-07T01:40:17.414Z","Kermadec Islands, New Zealand","earthquake",NA,NA,NA,2,"reviewed","us","us","New Zealand"
"59040","2009-12-17T07:12:30.160Z",-29.908,-177.58,55.2,4.8,"mb",30,111.8,NA,1.41,"us","usp000h548","2014-11-07T01:40:17.047Z","Kermadec Islands, New Zealand","earthquake",NA,11.5,NA,7,"reviewed","us","us","New Zealand"
"59063","2009-12-15T22:50:27.370Z",-44.423,168.189,2,4.6,"ml",28,103.2,NA,NA,"us","usp000h52q","2014-11-07T01:40:16.791Z","South Island of New Zealand","earthquake",NA,NA,NA,NA,"reviewed","wel","wel","South Island of New Zealand"
"59067","2009-12-15T15:10:47.370Z",-29.536,-177.738,57.2,5,"mwc",69,75.8,NA,1.14,"us","usp000h52h","2016-11-10T02:21:39.315Z","Kermadec Islands, New Zealand","earthquake",NA,8.9,NA,NA,"reviewed","us","gcmt","New Zealand"
"59101","2009-12-12T16:43:08.900Z",-46.109,166.4,28.2,4.6,"mb",47,70,NA,NA,"us","usp000h4zr","2014-11-07T01:40:16.099Z","off the west coast of the South Island of New Zealand","earthquake",NA,NA,NA,3,"reviewed","wel","us","off the west coast of the South Island of New Zealand"
"59155","2009-12-08T22:09:25.350Z",-40.561,174.849,46.1,4.5,"mb",43,43.6,NA,NA,"us","usp000h4w0","2015-03-24T02:11:56.872Z","Cook Strait, New Zealand","earthquake",NA,NA,NA,6,"reviewed","wel","us","New Zealand"
