"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"56565","2010-03-29T09:37:59.620Z",11.218,-86.402,20,4.5,"mb",35,107.2,NA,1.04,"us","usp000ha3v","2014-11-07T01:41:06.376Z","near the coast of Nicaragua","earthquake",NA,0,NA,16,"reviewed","us","us","near the coast of Nicaragua"
"56579","2010-03-28T15:46:07.950Z",11.906,-86.243,10,4.6,"mb",31,125.9,NA,1.33,"us","usp000ha2u","2014-11-07T01:41:06.164Z","near the coast of Nicaragua","earthquake",NA,NA,NA,16,"reviewed","us","us","near the coast of Nicaragua"
"56654","2010-03-23T22:35:43.430Z",11.319,-85.913,7.2,4.5,"mb",43,138.9,NA,0.79,"us","usp000h9x0","2014-11-07T01:41:05.108Z","Nicaragua","earthquake",NA,15.7,NA,24,"reviewed","us","us","Nicaragua"
"56954","2010-03-12T13:59:29.110Z",11.262,-86.105,8.5,4.7,"mb",31,82,NA,1.22,"us","usp000h98d","2014-11-07T01:40:59.175Z","near the coast of Nicaragua","earthquake",NA,23.7,NA,17,"reviewed","us","us","near the coast of Nicaragua"
"57020","2010-03-11T06:57:21.640Z",12.172,-86.779,153.8,4.6,"mb",43,147.7,NA,0.78,"us","usp000h942","2014-11-07T01:40:58.375Z","Nicaragua","earthquake",NA,9.8,NA,25,"reviewed","us","us","Nicaragua"
"57176","2010-03-06T12:31:42.680Z",12.319,-87.73,38.8,4.5,"mb",25,121.9,NA,0.61,"us","usp000h8u5","2014-11-07T01:40:56.541Z","near the coast of Nicaragua","earthquake",NA,9.1,NA,10,"reviewed","us","us","near the coast of Nicaragua"
"57910","2010-02-25T03:15:03.090Z",11.176,-86.126,24.9,5.7,"mwc",303,72,NA,1.03,"us","usp000h7np","2016-11-10T02:24:37.830Z","near the coast of Nicaragua","earthquake",NA,2.4,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"58242","2010-02-02T09:38:10.540Z",12.096,-87.739,30.1,4.5,"mb",68,85.2,NA,1.44,"us","usp000h6vm","2014-11-07T01:40:38.554Z","near the coast of Nicaragua","earthquake",NA,NA,NA,44,"reviewed","us","us","near the coast of Nicaragua"
"58333","2010-01-27T06:02:21.170Z",11.404,-86.74,44.5,4.6,"mb",78,122.7,NA,1.07,"us","usp000h6nz","2014-11-07T01:40:34.556Z","near the coast of Nicaragua","earthquake",NA,NA,NA,43,"reviewed","us","us","near the coast of Nicaragua"
"58859","2009-12-29T15:50:24.160Z",11.147,-86.241,28.7,4.8,"mb",72,81.5,NA,1.33,"us","usp000h5fq","2014-11-07T01:40:19.324Z","near the coast of Nicaragua","earthquake",NA,NA,NA,42,"reviewed","us","us","near the coast of Nicaragua"
"58997","2009-12-20T02:52:16.030Z",11.584,-86.957,39.4,4.5,"mb",88,82.5,NA,0.94,"us","usp000h571","2014-11-07T01:40:17.644Z","near the coast of Nicaragua","earthquake",NA,7.2,NA,41,"reviewed","us","us","near the coast of Nicaragua"
"59118","2009-12-11T14:01:58.780Z",11.881,-86.826,68.6,5,"mwc",197,73.1,NA,0.9,"us","usp000h4ys","2016-11-10T02:21:31.141Z","near the coast of Nicaragua","earthquake",NA,6.5,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"59194","2009-12-06T17:43:40.180Z",12.768,-87.955,15.2,4.8,"mb",22,102.3,NA,1.22,"us","usp000h4tc","2014-11-07T01:40:14.599Z","near the coast of Nicaragua","earthquake",NA,27.8,NA,2,"reviewed","us","us","near the coast of Nicaragua"
"59266","2009-12-01T20:45:41.650Z",11.389,-86.325,50.7,4.8,"mb",141,72.2,NA,1.12,"us","usp000h4nc","2014-11-07T01:40:12.585Z","near the coast of Nicaragua","earthquake",NA,6.5,NA,78,"reviewed","us","us","near the coast of Nicaragua"
"59267","2009-12-01T20:40:52.310Z",11.447,-86.326,47.5,4.6,"mb",23,146.5,NA,1.29,"us","usp000h4nb","2014-11-07T01:40:12.576Z","near the coast of Nicaragua","earthquake",NA,11.7,NA,8,"reviewed","us","us","near the coast of Nicaragua"
"59871","2009-10-22T00:33:51.700Z",12.492,-86.98,166.4,4.8,"mb",109,67.4,NA,1.03,"us","usp000h38f","2014-11-07T01:39:57.613Z","Nicaragua","earthquake",NA,NA,NA,51,"reviewed","us","us","Nicaragua"
"59904","2009-10-18T23:56:53.020Z",11.215,-86.794,94.3,4.6,"mb",47,190,NA,0.78,"us","usp000h35e","2014-11-07T01:39:57.021Z","near the coast of Nicaragua","earthquake",NA,12.3,NA,28,"reviewed","us","us","near the coast of Nicaragua"
"59936","2009-10-17T00:15:15.870Z",12.132,-86.587,150.5,4.9,"mwc",192,62.6,NA,0.96,"us","usp000h32v","2016-11-10T02:19:09.969Z","Nicaragua","earthquake",NA,5.6,NA,NA,"reviewed","us","gcmt","Nicaragua"
"60031","2009-10-12T19:30:08.830Z",11.412,-86.856,54.4,4.5,"mb",68,117.2,NA,1.03,"us","usp000h2tp","2014-11-07T01:39:55.203Z","near the coast of Nicaragua","earthquake",NA,10.3,NA,33,"reviewed","us","us","near the coast of Nicaragua"
"60892","2009-09-04T00:46:29.080Z",11.245,-85.451,218.1,4.8,"mb",50,166.7,NA,0.95,"us","usp000h16u","2014-11-07T01:39:39.955Z","Nicaragua","earthquake",NA,9.2,NA,31,"reviewed","us","us","Nicaragua"
"60940","2009-08-31T09:21:21.110Z",11.913,-87.101,30,5.2,"mwb",212,48.7,NA,1.2,"us","usp000h132","2016-11-10T02:16:46.742Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of Nicaragua"
"61044","2009-08-25T20:13:36.380Z",11.963,-87.434,50.4,4.5,"mb",25,111.5,NA,1.05,"us","usp000h0vb","2014-11-07T01:39:33.675Z","near the coast of Nicaragua","earthquake",NA,12.2,NA,8,"reviewed","us","us","near the coast of Nicaragua"
"61081","2009-08-22T21:23:22.010Z",12.149,-87.734,85.2,4.9,"mb",130,61.8,NA,0.99,"us","usp000h0rz","2014-11-07T01:39:33.166Z","near the coast of Nicaragua","earthquake",NA,9.7,NA,73,"reviewed","us","us","near the coast of Nicaragua"
"61655","2009-07-17T13:47:42.660Z",12.374,-87.586,72.3,4.5,"mb",52,83.9,NA,0.9,"us","usp000gzct","2014-11-07T01:39:20.185Z","near the coast of Nicaragua","earthquake",NA,10.4,NA,29,"reviewed","us","us","near the coast of Nicaragua"
"61816","2009-07-08T03:42:43.270Z",13.905,-84.557,24.4,4.9,"mwc",47,87.4,NA,1.17,"us","usp000gz14","2016-11-10T02:14:24.419Z","Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Nicaragua"
"61832","2009-07-06T14:37:22.050Z",11.383,-86.496,76.2,5.5,"mwc",174,72.4,NA,1.07,"us","usp000gyzj","2016-11-10T02:14:19.847Z","near the coast of Nicaragua","earthquake",NA,7.7,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"62438","2009-05-21T17:17:48.300Z",11.32,-86.7,60.7,4.7,"mb",116,103.8,NA,1.01,"us","usp000gxcw","2014-11-07T01:39:00.210Z","near the coast of Nicaragua","earthquake",NA,7.6,NA,75,"reviewed","us","us","near the coast of Nicaragua"
"62920","2009-04-16T02:36:47.730Z",11.509,-87.189,47.6,4.5,"mb",31,171.5,NA,0.98,"us","usp000gw6p","2014-11-07T01:38:47.252Z","near the coast of Nicaragua","earthquake",NA,9.9,NA,14,"reviewed","us","us","near the coast of Nicaragua"
"63102","2009-04-03T18:54:38.940Z",11.365,-86.554,24,4.6,"mb",17,128.6,NA,1.04,"us","usp000gvqn","2014-11-07T01:38:43.077Z","near the coast of Nicaragua","earthquake",NA,22.2,NA,3,"reviewed","us","us","near the coast of Nicaragua"
"63608","2009-03-02T01:16:19.560Z",12.391,-87.283,84.7,4.8,"mb",123,64.9,NA,1.01,"us","usp000guhr","2014-11-07T01:38:31.253Z","near the coast of Nicaragua","earthquake",NA,NA,NA,78,"reviewed","us","us","near the coast of Nicaragua"
"63760","2009-02-21T02:33:17.620Z",11.258,-86.656,81.8,4.5,"mb",28,192.7,NA,0.79,"us","usp000gu82","2014-11-07T01:38:25.592Z","near the coast of Nicaragua","earthquake",NA,16.9,NA,18,"reviewed","us","us","near the coast of Nicaragua"
"64655","2009-01-08T12:31:43.440Z",12.646,-87.924,66.7,4.6,"mb",52,140.1,NA,0.94,"us","usp000gsc4","2015-03-24T02:34:23.080Z","near the coast of Nicaragua","earthquake",NA,NA,NA,20,"reviewed","us","us","near the coast of Nicaragua"
"65742","2008-11-07T07:34:23.620Z",11.816,-87.575,50.8,4.5,"mb",20,187.1,NA,1.29,"us","usp000gn4t","2014-11-07T01:37:41.733Z","near the coast of Nicaragua","earthquake",NA,11.7,NA,3,"reviewed","us","us","near the coast of Nicaragua"
"66056","2008-10-21T17:27:57.340Z",12.447,-87.639,80.4,4.5,"mb",40,95.5,NA,0.79,"us","usp000gkru","2014-11-07T01:37:31.073Z","near the coast of Nicaragua","earthquake",NA,6.3,NA,20,"reviewed","us","us","near the coast of Nicaragua"
"66217","2008-10-10T10:30:31.490Z",11.067,-86.446,61.4,4.9,"mb",133,81.5,NA,1.03,"us","usp000gjv9","2014-11-07T01:37:26.814Z","near the coast of Nicaragua","earthquake",NA,8.1,NA,87,"reviewed","us","us","near the coast of Nicaragua"
"66994","2008-08-27T11:53:42.950Z",12.389,-87.801,80.9,4.5,"mb",47,128.2,NA,1.15,"us","usp000gfpz","2014-11-07T01:37:00.074Z","near the coast of Nicaragua","earthquake",NA,10.6,NA,34,"reviewed","us","us","near the coast of Nicaragua"
"67041","2008-08-24T07:32:51.830Z",12.065,-87.98,43.5,4.5,"mb",35,112.2,NA,1.01,"us","usp000gfd5","2014-11-07T01:36:58.367Z","near the coast of Nicaragua","earthquake",NA,NA,NA,17,"reviewed","us","us","near the coast of Nicaragua"
"67134","2008-08-18T09:16:46.850Z",11.106,-87.941,43.2,5,"mwc",185,73.9,NA,0.86,"us","usp000gey5","2016-11-10T02:00:22.342Z","near the coast of Nicaragua","earthquake",NA,4.8,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"67173","2008-08-16T11:02:07.580Z",11.312,-86.428,36,4.7,"mb",134,88.8,NA,1.05,"us","usp000getc","2014-11-07T01:36:55.149Z","near the coast of Nicaragua","earthquake",NA,NA,NA,91,"reviewed","us","us","near the coast of Nicaragua"
"67318","2008-08-07T23:41:27.610Z",12.572,-87.721,64.9,5.1,"mwc",199,64.9,NA,1.15,"us","usp000ge4z","2016-11-10T01:59:50.136Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"67477","2008-07-27T05:42:29.430Z",11.377,-86.838,48.8,5.1,"mwc",129,142.3,NA,1.08,"us","usp000gd84","2016-11-10T01:59:19.916Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"67846","2008-07-04T01:18:56.500Z",12.467,-87.641,83.4,4.6,"mb",95,76.6,NA,0.84,"us","usp000gb9d","2014-11-07T01:36:33.943Z","near the coast of Nicaragua","earthquake",NA,6.4,NA,59,"reviewed","us","us","near the coast of Nicaragua"
"68095","2008-06-19T02:26:38.310Z",12.515,-87.716,72,5,"mwc",172,47.4,NA,1.06,"us","usp000ga1q","2016-11-10T01:57:36.101Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"70331","2008-02-26T01:14:02.450Z",11.291,-86.668,35,4.5,"mb",29,170.4,NA,1.19,"us","usp000fzz0","2014-11-07T01:35:03.765Z","near the coast of Nicaragua","earthquake",NA,NA,NA,13,"reviewed","us","us","near the coast of Nicaragua"
"70350","2008-02-25T06:38:32.320Z",11.031,-86.607,37.4,4.7,"mb",48,81.6,NA,1.1,"us","usp000fzwy","2014-11-07T01:35:03.322Z","near the coast of Nicaragua","earthquake",NA,10.1,NA,33,"reviewed","us","us","near the coast of Nicaragua"
"70743","2008-02-01T06:53:53.290Z",11.225,-86.747,35,4.5,"mb",14,201.7,NA,1.42,"us","usp000fxx3","2014-11-07T01:34:49.958Z","near the coast of Nicaragua","earthquake",NA,NA,NA,3,"reviewed","us","us","near the coast of Nicaragua"
"71456","2007-12-18T12:41:12.430Z",11.363,-87.735,50.2,4.9,"mwc",104,45.6,NA,1.02,"us","usp000fupg","2016-11-10T01:49:41.956Z","near the coast of Nicaragua","earthquake",NA,6.2,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"71501","2007-12-15T10:19:51.270Z",11.937,-86.567,158.3,4.7,"mb",60,145.1,NA,1.19,"us","usp000fugk","2014-11-07T01:34:25.697Z","near the coast of Nicaragua","earthquake",NA,9.1,NA,32,"reviewed","us","us","near the coast of Nicaragua"
"71597","2007-12-10T13:13:40.770Z",11.633,-85.831,204,5,"mb",89,48.5,NA,1.17,"us","usp000fu6s","2014-11-07T01:34:23.470Z","Nicaragua","earthquake",NA,4.2,NA,31,"reviewed","us","us","Nicaragua"
"71917","2007-11-23T00:40:14.740Z",11.107,-86.565,53.8,4.6,"mb",98,81.6,NA,0.92,"us","usp000ft40","2014-11-07T01:34:13.839Z","near the coast of Nicaragua","earthquake",NA,5.8,NA,44,"reviewed","us","us","near the coast of Nicaragua"
"71974","2007-11-20T02:36:39.990Z",11.06,-86.82,51.5,4.7,"mb",83,81.9,NA,0.98,"us","usp000fsy0","2014-11-07T01:34:12.351Z","near the coast of Nicaragua","earthquake",NA,6.3,NA,34,"reviewed","us","us","near the coast of Nicaragua"
"72062","2007-11-15T23:23:39.780Z",11.233,-86.918,35,4.6,"mb",32,143.3,NA,1.15,"us","usp000fsnk","2014-11-07T01:34:10.855Z","near the coast of Nicaragua","earthquake",NA,NA,NA,9,"reviewed","us","us","near the coast of Nicaragua"
"72063","2007-11-15T22:33:02.460Z",11.298,-86.778,48.1,4.8,"mb",70,82,NA,1.07,"us","usp000fsnf","2014-11-07T01:34:10.843Z","near the coast of Nicaragua","earthquake",NA,7.4,NA,30,"reviewed","us","us","near the coast of Nicaragua"
"72133","2007-11-13T04:03:42.850Z",11.599,-87.131,67,4.5,"mb",43,93.5,NA,0.89,"us","usp000fsf2","2014-11-07T01:34:09.949Z","near the coast of Nicaragua","earthquake",NA,NA,NA,24,"reviewed","us","us","near the coast of Nicaragua"
"72187","2007-11-09T11:34:33.560Z",12.448,-87.294,91.4,4.6,"mb",106,74.5,NA,0.93,"us","usp000fs8s","2014-11-07T01:34:08.825Z","near the coast of Nicaragua","earthquake",NA,NA,NA,57,"reviewed","us","us","near the coast of Nicaragua"
"72246","2007-11-06T05:35:21.500Z",11.56,-87.36,38.7,4.6,"mb",31,149.3,NA,1.04,"us","usp000fs1m","2015-03-24T00:52:19.397Z","near the coast of Nicaragua","earthquake",NA,14.6,NA,19,"reviewed","us","us","near the coast of Nicaragua"
"72758","2007-10-08T07:20:00.620Z",12.188,-87.674,75.4,4.6,"mb",60,105.3,NA,1.16,"us","usp000fq3n","2014-11-07T01:33:52.005Z","near the coast of Nicaragua","earthquake",NA,11.4,NA,29,"reviewed","us","us","near the coast of Nicaragua"
"72771","2007-10-07T03:49:30.930Z",12.336,-87.814,67.9,4.7,"mb",17,117.7,NA,1.02,"us","usp000fq1d","2014-11-07T01:33:51.702Z","near the coast of Nicaragua","earthquake",NA,15.4,NA,6,"reviewed","us","us","near the coast of Nicaragua"
"72794","2007-10-05T16:17:08.030Z",12.089,-87.677,67,4.6,"mb",35,105.3,NA,0.99,"us","usp000fpyb","2014-11-07T01:33:51.208Z","near the coast of Nicaragua","earthquake",NA,11.6,NA,12,"reviewed","us","us","near the coast of Nicaragua"
"72795","2007-10-05T16:14:12.580Z",11.959,-87.531,59.3,4.6,"mb",35,106.4,NA,1.55,"us","usp000fpya","2014-11-07T01:33:51.204Z","near the coast of Nicaragua","earthquake",NA,9.2,NA,9,"reviewed","us","us","near the coast of Nicaragua"
"73479","2007-09-11T11:01:17.780Z",12.542,-87.605,86,4.6,"mb",89,108.4,NA,0.89,"us","usp000fmwt","2014-11-07T01:33:32.806Z","near the coast of Nicaragua","earthquake",NA,NA,NA,41,"reviewed","us","us","near the coast of Nicaragua"
"73680","2007-09-02T00:07:28.040Z",11.607,-87.271,30.5,5.2,"mwc",114,69.8,NA,1.02,"us","usp000fm67","2016-11-10T01:44:43.068Z","near the coast of Nicaragua","earthquake",NA,3.2,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"73707","2007-08-31T05:24:35.520Z",11.591,-87.375,51,5.1,"mwc",174,83,NA,1.03,"us","usp000fm28","2016-11-10T01:44:36.664Z","near the coast of Nicaragua","earthquake",NA,4.9,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"73829","2007-08-23T17:30:03.020Z",12.166,-87.625,63.7,4.7,"mb",50,83.7,NA,1.24,"us","usp000fkhm","2014-11-07T01:33:22.079Z","near the coast of Nicaragua","earthquake",NA,9.2,NA,19,"reviewed","us","us","near the coast of Nicaragua"
"74364","2007-08-02T04:50:21.330Z",12.518,-87.769,67,5.2,"mb",234,71.4,NA,1.02,"us","usp000fhnh","2015-03-24T00:50:25.746Z","near the coast of Nicaragua","earthquake",NA,NA,NA,123,"reviewed","us","us","near the coast of Nicaragua"
"74655","2007-07-17T02:47:19.430Z",11.86,-87.375,30.3,4.8,"mb",134,54.3,NA,1.24,"us","usp000fgdn","2014-11-07T01:32:58.780Z","near the coast of Nicaragua","earthquake",NA,NA,NA,50,"reviewed","us","us","near the coast of Nicaragua"
"75022","2007-06-24T06:25:03.520Z",11.392,-87.047,44.9,4.6,"mb",12,128.7,NA,0.98,"us","usp000feq9","2014-11-07T01:32:45.466Z","near the coast of Nicaragua","earthquake",NA,15.9,NA,1,"reviewed","us","us","near the coast of Nicaragua"
"75576","2007-05-18T23:47:50.430Z",11.064,-86.139,35,4.6,"mb",84,88.1,NA,1.11,"us","usp000fc90","2014-11-07T01:32:29.481Z","near the coast of Nicaragua","earthquake",NA,NA,NA,32,"reviewed","us","us","near the coast of Nicaragua"
"75645","2007-05-15T09:54:37.930Z",11.293,-86.689,51,4.6,"mb",105,144.7,NA,0.86,"us","usp000fc0b","2014-11-07T01:32:28.252Z","near the coast of Nicaragua","earthquake",NA,7,NA,32,"reviewed","us","us","near the coast of Nicaragua"
"75914","2007-04-27T18:28:32.330Z",11.454,-86.744,70.7,4.7,"mb",76,82.1,NA,1,"us","usp000far3","2014-11-07T01:32:17.766Z","near the coast of Nicaragua","earthquake",NA,13.3,NA,47,"reviewed","us","us","near the coast of Nicaragua"
"75974","2007-04-24T17:51:36.280Z",12.432,-87.505,58.4,4.6,"mb",14,113.4,NA,0.54,"us","usp000fags","2014-11-07T01:32:15.989Z","near the coast of Nicaragua","earthquake",NA,8.4,NA,3,"reviewed","us","us","near the coast of Nicaragua"
"75983","2007-04-24T10:00:24.750Z",12.218,-87.638,50.1,4.5,"mb",45,117.5,NA,1.17,"us","usp000faft","2014-11-07T01:32:15.859Z","near the coast of Nicaragua","earthquake",NA,10.9,NA,19,"reviewed","us","us","near the coast of Nicaragua"
"76229","2007-04-10T16:45:44.460Z",11.261,-86.296,135.7,5.2,"mwc",163,217.7,NA,1.02,"us","usp000f9bu","2016-11-10T01:38:24.679Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"76256","2007-04-09T09:37:04.170Z",11.962,-86.47,141.4,4.6,"mb",64,59.9,NA,1.07,"us","usp000f95f","2014-11-07T01:32:09.174Z","near the coast of Nicaragua","earthquake",NA,4.8,NA,21,"reviewed","us","us","near the coast of Nicaragua"
"77037","2007-03-14T22:44:08.170Z",11.572,-86.671,35,5.2,"mwc",201,40.3,NA,1.21,"us","usp000f6qv","2016-11-10T01:36:58.109Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"77038","2007-03-14T22:10:56.220Z",11.169,-86.852,35,4.9,"mb",63,137.5,NA,1.05,"us","usp000f6qt","2014-11-07T01:31:52.568Z","near the coast of Nicaragua","earthquake",NA,NA,NA,36,"reviewed","us","us","near the coast of Nicaragua"
"77039","2007-03-14T21:59:13.050Z",11.514,-86.59,35,5.5,"mwb",245,39.8,NA,1.14,"us","usp000f6qs","2016-11-10T01:36:57.598Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of Nicaragua"
"77747","2007-02-01T11:18:58.190Z",11.133,-87.883,44.6,4.6,"mb",94,118.5,NA,0.96,"us","usp000f432","2014-11-07T01:31:31.994Z","near the coast of Nicaragua","earthquake",NA,6.8,NA,32,"reviewed","us","us","near the coast of Nicaragua"
"77851","2007-01-27T11:22:16.970Z",11.922,-87.538,57.6,4.5,"mb",13,185.4,NA,0.93,"us","usp000f3rg","2014-11-07T01:31:28.083Z","near the coast of Nicaragua","earthquake",NA,15.7,NA,3,"reviewed","us","us","near the coast of Nicaragua"
"77965","2007-01-22T09:04:06.620Z",11.896,-87.593,55.4,4.7,"mb",63,109,NA,1.08,"us","usp000f39t","2014-11-07T01:31:26.324Z","near the coast of Nicaragua","earthquake",NA,7.6,NA,22,"reviewed","us","us","near the coast of Nicaragua"
"78077","2007-01-19T14:50:26.590Z",11.88,-87.943,49.6,4.6,"mb",24,190.4,NA,1.31,"us","usp000f304","2014-11-07T01:31:24.601Z","near the coast of Nicaragua","earthquake",NA,12.6,NA,11,"reviewed","us","us","near the coast of Nicaragua"
"78766","2006-12-13T21:17:28.890Z",11.516,-86.637,58.7,4.6,"mb",14,120.8,NA,1.29,"us","usp000f05n","2014-11-07T01:31:08.167Z","near the coast of Nicaragua","earthquake",NA,11.8,NA,1,"reviewed","us","us","near the coast of Nicaragua"
"78893","2006-12-05T15:58:54.420Z",11.397,-86.411,35,5.5,"mwc",123,51.5,NA,1.24,"us","usp000ezkf","2016-11-10T01:32:09.101Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"79328","2006-11-18T10:05:44.300Z",11.111,-87.81,30.1,5.5,"mwb",278,43.5,NA,0.97,"us","usp000ey4e","2016-11-10T01:31:16.691Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of Nicaragua"
"79334","2006-11-18T05:56:36.430Z",11.297,-85.644,167.9,4.6,"mb",98,57.8,NA,1.05,"us","usp000ey3z","2014-11-07T01:30:53.382Z","Nicaragua","earthquake",NA,4.8,NA,36,"reviewed","us","us","Nicaragua"
"80021","2006-10-28T00:53:38.320Z",12.936,-87.474,12.6,5.3,"mwc",300,81.3,NA,1.14,"us","usp000ew5j","2016-11-10T01:30:13.538Z","near the coast of Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","near the coast of Nicaragua"
"80606","2006-09-27T08:43:07.070Z",12.615,-87.556,98.9,4.5,"mb",11,171.1,NA,1.5,"us","usp000etx2","2014-11-07T01:30:17.108Z","near the coast of Nicaragua","earthquake",NA,12.5,NA,1,"reviewed","us","us","near the coast of Nicaragua"
"81735","2006-07-19T21:03:30.320Z",12.85,-87.171,198.8,4.5,"mb",31,227.2,NA,0.95,"us","usp000ep4e","2014-11-07T01:29:43.440Z","near the coast of Nicaragua","earthquake",NA,13.8,NA,12,"reviewed","us","us","near the coast of Nicaragua"
"81738","2006-07-19T19:42:23.520Z",11.633,-86.907,46.3,4.7,"mb",34,101.4,NA,1.12,"us","usp000ep4a","2014-11-07T01:29:43.425Z","near the coast of Nicaragua","earthquake",NA,15.8,NA,9,"reviewed","us","us","near the coast of Nicaragua"
"82953","2006-05-22T05:43:20.470Z",12.042,-87.922,37.6,4.5,"mb",45,179.6,NA,0.93,"us","usp000ehp5","2014-11-07T01:29:09.514Z","near the coast of Nicaragua","earthquake",NA,NA,NA,27,"reviewed","us","us","near the coast of Nicaragua"
"83776","2006-04-14T05:51:34.000Z",11.981,-87.066,73,4.5,"mb",86,101.7,NA,0.84,"us","usp000eeg8","2014-11-07T01:28:50.150Z","near the coast of Nicaragua","earthquake",NA,11.3,NA,44,"reviewed","us","us","near the coast of Nicaragua"
"84773","2006-02-22T03:28:18.770Z",11.427,-86.512,50.1,4.5,"mb",56,87.3,NA,0.94,"us","usp000eajy","2014-11-07T01:28:20.873Z","near the coast of Nicaragua","earthquake",NA,13.6,NA,36,"reviewed","us","us","near the coast of Nicaragua"
"84919","2006-02-12T05:30:54.020Z",11.516,-86.95,60.2,4.5,"mb",34,116.5,NA,0.95,"us","usp000e9yj","2014-11-07T01:28:18.075Z","near the coast of Nicaragua","earthquake",NA,16,NA,20,"reviewed","us","us","near the coast of Nicaragua"
"86188","2005-11-23T02:28:25.900Z",11.327,-86.676,60.3,4.6,"mb",66,154.3,NA,1.01,"us","usp000e4ra","2014-11-07T01:27:42.593Z","near the coast of Nicaragua","earthquake",NA,8.9,NA,24,"reviewed","us","us","near the coast of Nicaragua"
"86272","2005-11-17T12:20:00.950Z",12.095,-87.842,62.5,4.5,"mb",49,164.3,NA,0.94,"us","usp000e4ca","2014-11-07T01:27:40.182Z","near the coast of Nicaragua","earthquake",NA,10.5,NA,19,"reviewed","us","us","near the coast of Nicaragua"
"86591","2005-10-27T16:15:31.310Z",11.809,-86.155,40.2,4.5,"mb",12,147.4,NA,0.65,"us","usp000e2yj","2014-11-07T01:27:29.631Z","near the coast of Nicaragua","earthquake",NA,18.6,NA,3,"reviewed","us","us","near the coast of Nicaragua"
"86754","2005-10-17T21:59:22.770Z",11.677,-85.85,162.3,5.7,"mwb",289,38.8,NA,1.13,"us","usp000e22z","2016-11-10T01:13:07.075Z","Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","us","Nicaragua"
"87386","2005-09-22T17:49:57.490Z",12.229,-87.84,69,4.8,"mb",80,89.7,NA,0.92,"us","usp000dzym","2014-11-07T01:27:07.884Z","near the coast of Nicaragua","earthquake",NA,11.4,NA,41,"reviewed","us","us","near the coast of Nicaragua"
"88185","2005-08-06T16:02:46.200Z",11.269,-85.403,0,4.6,"mb",53,66.9,NA,NA,"us","usp000dwu3","2014-11-07T01:26:45.224Z","Nicaragua","earthquake",NA,NA,NA,20,"reviewed","casc","us","Nicaragua"
"88230","2005-08-04T18:44:26.050Z",11.176,-85.439,34.8,4.7,"mb",28,153.5,NA,1.04,"us","usp000dwph","2014-11-07T01:26:44.087Z","Nicaragua","earthquake",NA,24.2,NA,16,"reviewed","us","us","Nicaragua"
"88254","2005-08-03T13:05:48.500Z",11.165,-85.306,25.1,4.6,"mb",40,67.1,NA,NA,"us","usp000dwjz","2014-11-07T01:26:43.252Z","Nicaragua","earthquake",NA,NA,NA,9,"reviewed","casc","us","Nicaragua"
"88255","2005-08-03T11:31:26.390Z",11.148,-85.548,10,4.7,"mb",17,134.9,NA,1.25,"us","usp000dwjw","2014-11-07T01:26:43.239Z","Nicaragua","earthquake",NA,NA,NA,1,"reviewed","us","us","Nicaragua"
"88256","2005-08-03T11:26:07.870Z",11.235,-85.677,3,4.5,"mb",15,77,NA,1.09,"us","usp000dwjv","2014-11-07T01:26:43.234Z","Nicaragua","earthquake",NA,19.5,NA,3,"reviewed","us","us","Nicaragua"
"88257","2005-08-03T11:03:15.130Z",11.247,-85.541,14,6.3,"mwc",454,37.8,NA,1.16,"us","usp000dwju","2017-04-26T18:04:35.598Z","Nicaragua","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Nicaragua"
