"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"83775","2006-04-14T09:27:40.100Z",35.314,89.669,10,5.6,"mwb",285,26.6,NA,0.94,"us","usp000eegk","2016-11-10T01:20:28.591Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Xizang"
"84506","2006-03-09T12:43:12.020Z",31.854,95.032,61.8,4.6,"mb",58,88.8,NA,1.39,"us","usp000ebr0","2014-11-07T01:28:29.841Z","Xizang-Qinghai border region","earthquake",NA,13.7,NA,32,"reviewed","us","us","Xizang-Qinghai border region"
"84576","2006-03-05T15:11:04.920Z",31.694,95.079,10,4.8,"mb",59,103.6,NA,0.93,"us","usp000ebfx","2014-11-07T01:28:28.772Z","Xizang-Qinghai border region","earthquake",NA,0,NA,19,"reviewed","us","us","Xizang-Qinghai border region"
"84610","2006-03-03T16:51:42.850Z",35.409,89.665,10,4.6,"mb",38,62.7,NA,1.31,"us","usp000ebaa","2014-11-07T01:28:27.791Z","western Xizang","earthquake",NA,NA,NA,19,"reviewed","us","us","western Xizang"
"84650","2006-03-01T09:36:40.180Z",35.286,89.541,5.6,5.1,"mwc",96,48.7,NA,0.74,"us","usp000eb38","2016-11-10T01:18:07.098Z","western Xizang","earthquake",NA,14.2,NA,NA,"reviewed","us","hrv","western Xizang"
"84692","2006-02-26T02:13:50.400Z",35.28,89.598,10,5.4,"mwb",209,32.9,NA,0.76,"us","usp000eavr","2016-11-09T06:08:15.006Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Xizang"
"84781","2006-02-21T15:10:18.110Z",31.715,95.053,5.4,4.9,"mwc",74,77.7,NA,0.81,"us","usp000eahm","2016-11-10T01:17:53.828Z","Xizang-Qinghai border region","earthquake",NA,12.7,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"84881","2006-02-15T01:55:04.810Z",33.64,81.383,49.2,4.9,"mwc",70,66.2,NA,1.03,"us","usp000ea30","2016-11-10T01:17:42.205Z","western Xizang","earthquake",NA,7.2,NA,NA,"reviewed","us","hrv","western Xizang"
"84888","2006-02-14T19:17:33.260Z",30.265,80.528,62.5,4.5,"mb",48,95.5,NA,1.06,"us","usp000ea2m","2014-11-07T01:28:18.517Z","western Xizang-India border region","earthquake",NA,10.1,NA,17,"reviewed","us","us","western Xizang-India border region"
"84889","2006-02-14T15:40:52.290Z",31.668,94.965,55.2,4.5,"mb",40,89.1,NA,1.2,"us","usp000ea2b","2014-11-07T01:28:18.498Z","eastern Xizang","earthquake",NA,9.9,NA,5,"reviewed","us","us","eastern Xizang"
"84987","2006-02-06T20:53:15.720Z",31.307,90.406,44.9,4.5,"mb",51,74.2,NA,0.8,"us","usp000e9nm","2014-11-07T01:28:17.048Z","eastern Xizang","earthquake",NA,7.9,NA,19,"reviewed","us","us","eastern Xizang"
"85075","2006-02-01T22:24:15.920Z",30.288,80.483,50.6,4.7,"mwc",150,61.4,NA,0.96,"us","usp000e99p","2016-11-10T01:17:12.538Z","western Xizang-India border region","earthquake",NA,7.6,NA,NA,"reviewed","us","hrv","western Xizang-India border region"
"85256","2006-01-20T06:12:25.120Z",31.44,85.01,37.3,4.6,"mb",54,61,NA,0.83,"us","usp000e8h2","2014-11-07T01:28:07.310Z","western Xizang","earthquake",NA,8.9,NA,26,"reviewed","us","us","western Xizang"
"85285","2006-01-18T00:35:34.270Z",34.344,88.118,10,4.5,"mb",30,139.1,NA,1.35,"us","usp000e8d4","2014-11-07T01:28:06.869Z","western Xizang","earthquake",NA,NA,NA,12,"reviewed","us","us","western Xizang"
"85287","2006-01-18T00:23:49.210Z",34.526,87.773,10,4.9,"mwc",89,48.6,NA,0.94,"us","usp000e8d1","2016-11-10T01:16:47.195Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"85291","2006-01-17T17:26:52.040Z",32.791,78.581,10,4.6,"mb",31,113.8,NA,0.92,"us","usp000e8cd","2014-11-07T01:28:06.801Z","Kashmir-Xizang border region","earthquake",NA,NA,NA,13,"reviewed","us","us","Kashmir-Xizang border region"
"86093","2005-11-29T09:27:22.810Z",34.748,80.073,35,4.5,"mb",39,109.8,NA,1.02,"us","usp000e54u","2014-11-07T01:27:44.962Z","western Xizang","earthquake",NA,NA,NA,11,"reviewed","us","us","western Xizang"
"86550","2005-10-30T09:27:11.590Z",33.888,88.748,50.2,4.6,"mb",59,95.6,NA,1.18,"us","usp000e34z","2014-11-07T01:27:30.441Z","western Xizang","earthquake",NA,9.2,NA,13,"reviewed","us","us","western Xizang"
"86557","2005-10-29T16:52:50.900Z",33.896,88.881,9.4,4.8,"mwc",61,65.9,NA,0.87,"us","usp000e33h","2016-11-10T01:13:52.058Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"86626","2005-10-25T01:51:26.540Z",30.146,81.208,49.9,4.9,"mb",80,90,NA,0.7,"us","usp000e2sv","2014-11-07T01:27:28.601Z","western Xizang","earthquake",NA,6.4,NA,33,"reviewed","us","us","western Xizang"
"86838","2005-10-13T05:26:16.780Z",34.628,86.174,10,4.6,"mb",34,72.5,NA,0.75,"us","usp000e1q8","2014-11-07T01:27:23.016Z","western Xizang","earthquake",NA,NA,NA,12,"reviewed","us","us","western Xizang"
"87955","2005-08-20T12:50:51.710Z",31.223,88.168,54,4.9,"mwc",137,61.1,NA,0.67,"us","usp000dxqn","2016-11-10T01:10:29.241Z","western Xizang","earthquake",NA,5.2,NA,NA,"reviewed","us","hrv","western Xizang"
"88830","2005-07-02T10:01:12.820Z",28.794,96.089,46.1,4.6,"mb",23,100,NA,0.95,"us","usp000duc5","2014-11-07T01:26:22.956Z","eastern Xizang-India border region","earthquake",NA,8.3,NA,3,"reviewed","us","us","eastern Xizang-India border region"
"89427","2005-06-01T04:12:38.780Z",35.693,89.484,38.2,4.9,"mwc",90,66.1,NA,0.85,"us","usp000drzt","2016-11-10T01:06:52.703Z","western Xizang","earthquake",NA,7.7,NA,NA,"reviewed","us","hrv","western Xizang"
"89694","2005-05-15T19:21:49.060Z",31.613,92.676,28.8,4.6,"mb",92,61,NA,0.72,"us","usp000dqwq","2014-11-07T01:25:54.805Z","eastern Xizang","earthquake",NA,11.5,NA,39,"reviewed","us","us","eastern Xizang"
"89816","2005-05-11T04:13:06.890Z",30.6,85.172,37.5,4.6,"mb",43,96.8,NA,1.16,"us","usp000dqf1","2014-11-07T01:25:51.399Z","western Xizang","earthquake",NA,13.6,NA,18,"reviewed","us","us","western Xizang"
"89873","2005-05-08T16:42:24.060Z",30.097,90.261,97.7,4.6,"mb",108,35.1,NA,0.61,"us","usp000dq7d","2014-11-07T01:25:50.275Z","eastern Xizang","earthquake",NA,NA,NA,43,"reviewed","us","us","eastern Xizang"
"90576","2005-04-10T05:59:43.520Z",30.356,83.699,55.8,4.6,"mb",39,62.8,NA,0.76,"us","usp000dmt5","2014-11-07T01:25:31.909Z","western Xizang","earthquake",NA,7.4,NA,11,"reviewed","us","us","western Xizang"
"90613","2005-04-08T19:51:35.550Z",30.527,83.67,10,5,"mwc",123,27.3,NA,1.25,"us","usp000dmnc","2016-11-10T01:04:31.666Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"90643","2005-04-07T21:42:09.020Z",30.323,83.756,10,5.1,"mb",49,63.5,NA,1.21,"us","usp000dmhz","2014-11-07T01:25:30.902Z","western Xizang","earthquake",NA,NA,NA,34,"reviewed","us","us","western Xizang"
"90644","2005-04-07T21:41:36.570Z",30.588,83.681,10,5.4,"mwc",161,36,NA,0.99,"us","usp000dmhy","2016-11-10T01:04:27.590Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"90645","2005-04-07T20:04:41.060Z",30.491,83.662,11,6.3,"mwc",468,18,NA,0.9,"us","usp000dmht","2017-04-26T18:04:14.039Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"91212","2005-03-26T20:32:13.420Z",28.259,87.926,70.7,4.7,"mwc",159,94.9,NA,0.73,"us","usp000dk47","2016-11-10T01:03:24.491Z","western Xizang","earthquake",NA,9.4,NA,NA,"reviewed","us","hrv","western Xizang"
"91224","2005-03-25T14:02:53.130Z",35.613,89.477,86.6,4.5,"mb",46,126.7,NA,0.93,"us","usp000dk18","2014-11-07T01:25:19.334Z","western Xizang","earthquake",NA,10.9,NA,21,"reviewed","us","us","western Xizang"
"91579","2005-03-06T03:22:43.610Z",30.616,83.761,49.5,4.6,"mb",54,50.6,NA,0.92,"us","usp000dhmp","2014-11-07T01:25:11.505Z","western Xizang","earthquake",NA,7,NA,20,"reviewed","us","us","western Xizang"
"94273","2004-12-06T06:52:25.990Z",32.525,93.168,48.4,4.6,"mb",46,140.1,NA,1.29,"us","usp000da5w","2014-11-07T01:24:14.343Z","Xizang-Qinghai border region","earthquake",NA,15.5,NA,22,"reviewed","us","us","Xizang-Qinghai border region"
"94595","2004-11-19T20:05:10.300Z",32.15,92.662,10,4.9,"mwc",95,44.5,NA,0.79,"us","usp000d8sh","2016-11-10T00:52:35.555Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"95065","2004-10-27T17:04:30.790Z",31.093,96.847,10,4.5,"mb",7,155,NA,1.21,"us","usp000d770","2014-11-07T01:23:49.776Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,1,"reviewed","us","us","Xizang-Qinghai border region"
"95086","2004-10-26T11:13:02.660Z",31.754,92.893,10,4.8,"mb",50,69.5,NA,0.94,"us","usp000d743","2014-11-07T01:23:49.319Z","eastern Xizang","earthquake",NA,NA,NA,25,"reviewed","us","us","eastern Xizang"
"95090","2004-10-26T02:30:41.800Z",31.034,81.228,10,4.8,"mb",11,143,NA,1.07,"us","usp000d73a","2014-11-07T01:23:49.257Z","western Xizang","earthquake",NA,NA,NA,2,"reviewed","us","us","western Xizang"
"95091","2004-10-26T02:11:33.440Z",31.024,81.154,10.1,5.6,"mwc",518,33.5,NA,0.85,"us","usp000d738","2017-04-26T18:03:08.895Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"95281","2004-10-12T07:18:24.650Z",29.527,97.268,49.7,4.5,"mb",15,81.4,NA,0.99,"us","usp000d686","2014-11-07T01:23:44.636Z","eastern Xizang","earthquake",NA,15.6,NA,4,"reviewed","us","us","eastern Xizang"
"95528","2004-09-27T17:05:37.970Z",29.773,95.515,13.9,5,"mwc",219,37.6,NA,0.71,"us","usp000d55p","2016-11-10T00:47:03.476Z","eastern Xizang-India border region","earthquake",NA,9.4,NA,NA,"reviewed","us","hrv","eastern Xizang-India border region"
"95570","2004-09-23T17:28:38.870Z",31.116,96.308,31.6,4.7,"mb",71,76.8,NA,1,"us","usp000d4xr","2014-11-07T01:23:32.986Z","Xizang-Qinghai border region","earthquake",NA,12.4,NA,37,"reviewed","us","us","Xizang-Qinghai border region"
"96050","2004-08-25T02:22:51.380Z",30.366,83.359,33.2,4.5,"mb",10,127.3,NA,0.85,"us","usp000d2tx","2014-11-07T01:23:15.721Z","western Xizang","earthquake",NA,31.7,NA,3,"reviewed","us","us","western Xizang"
"96059","2004-08-24T10:05:34.470Z",32.542,92.19,10,5.5,"mwc",387,23.3,NA,0.91,"us","usp000d2sa","2017-04-26T18:02:49.095Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"96420","2004-07-28T22:22:13.140Z",30.714,83.633,10,5,"mwc",186,36.4,NA,1.22,"us","usp000d119","2016-11-10T00:41:22.330Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"96480","2004-07-23T01:25:32.600Z",30.175,88.118,11.2,4.8,"mb",86,43.9,NA,1.01,"us","usp000d0qg","2014-11-07T01:22:57.120Z","western Xizang","earthquake",NA,NA,NA,31,"reviewed","us","us","western Xizang"
"96605","2004-07-12T14:38:20.840Z",30.746,83.773,10,4.6,"mb",48,48.9,NA,1.17,"us","usp000d00y","2014-11-07T01:22:53.325Z","western Xizang","earthquake",NA,NA,NA,18,"reviewed","us","us","western Xizang"
"96613","2004-07-11T23:57:53.360Z",30.714,83.639,10,4.9,"mb",80,29.6,NA,0.81,"us","usp000czze","2014-11-07T01:22:53.122Z","western Xizang","earthquake",NA,NA,NA,27,"reviewed","us","us","western Xizang"
"96615","2004-07-11T23:24:03.580Z",30.82,83.673,10,4.5,"mb",25,58.6,NA,0.88,"us","usp000czzb","2014-11-07T01:22:53.069Z","western Xizang","earthquake",NA,NA,NA,2,"reviewed","us","us","western Xizang"
"96616","2004-07-11T23:08:44.180Z",30.694,83.672,13,6.2,"mwb",431,21.3,NA,1.04,"us","usp000czza","2017-04-26T18:02:43.276Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Xizang"
"96701","2004-07-05T21:46:01.270Z",34.307,89.212,10,4.5,"mb",55,59.1,NA,1.14,"us","usp000czmj","2014-11-07T01:22:51.242Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,19,"reviewed","us","us","Xizang-Qinghai border region"
"96713","2004-07-04T06:01:25.400Z",34.154,89.321,29.9,4.6,"mb",65,87.8,NA,0.94,"us","usp000czhe","2014-11-07T01:22:50.084Z","Xizang-Qinghai border region","earthquake",NA,14,NA,7,"reviewed","us","us","Xizang-Qinghai border region"
"96723","2004-07-03T14:36:06.520Z",34.134,89.498,10,4.7,"mb",40,88.1,NA,1.04,"us","usp000czfn","2014-11-07T01:22:49.692Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,7,"reviewed","us","us","Xizang-Qinghai border region"
"96724","2004-07-03T14:10:45.250Z",34.093,89.349,10,5.3,"mwc",247,30.5,NA,0.87,"us","usp000czfm","2016-11-10T00:39:23.909Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"97216","2004-05-31T06:41:08.310Z",34.04,89.225,10,4.5,"mb",13,135.4,NA,0.61,"us","usp000cwq7","2014-11-07T01:22:26.655Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,1,"reviewed","us","us","Xizang-Qinghai border region"
"97234","2004-05-30T06:37:57.780Z",34.382,89.275,10,4.6,"mb",16,133.2,NA,1.06,"us","usp000cwkx","2014-11-07T01:22:26.139Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,2,"reviewed","us","us","Xizang-Qinghai border region"
"97278","2004-05-27T08:24:08.850Z",34.084,83.323,10,4.6,"mb",39,139.1,NA,0.55,"us","usp000cwc7","2014-11-07T01:22:25.083Z","western Xizang","earthquake",NA,NA,NA,10,"reviewed","us","us","western Xizang"
"97345","2004-05-23T14:46:22.640Z",34.08,89.32,3.9,4.9,"mwc",81,72.5,NA,0.87,"us","usp000cvzy","2016-11-10T00:35:46.669Z","Xizang-Qinghai border region","earthquake",NA,18,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"97353","2004-05-23T07:38:07.670Z",34.079,89.285,10,5.3,"mwc",235,30.5,NA,0.82,"us","usp000cvyy","2016-11-10T00:35:45.530Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"97359","2004-05-23T02:22:18.660Z",34.018,89.284,10,4.9,"mwc",65,50.1,NA,0.78,"us","usp000cvy9","2016-11-10T00:35:45.038Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"97360","2004-05-23T02:20:57.900Z",34.029,89.216,10,4.9,"mwc",102,37.6,NA,0.85,"us","usp000cvy8","2016-11-10T00:35:44.518Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"97811","2004-04-27T06:14:47.830Z",31.042,98.507,40.6,4.7,"mb",22,81.9,NA,1.29,"us","usp000cthk","2014-11-07T01:22:06.646Z","Xizang-Sichuan border region","earthquake",NA,13.8,NA,7,"reviewed","us","us","Xizang-Sichuan border region"
"97830","2004-04-25T19:22:57.290Z",35.458,89.363,10,4.7,"mb",56,113.6,NA,0.85,"us","usp000ctdt","2014-11-07T01:22:05.559Z","western Xizang","earthquake",NA,NA,NA,22,"reviewed","us","us","western Xizang"
"97900","2004-04-22T10:02:16.370Z",33.998,89.218,12.7,5.2,"mwc",167,27.8,NA,0.75,"us","usp000ct3v","2016-11-10T00:32:09.545Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"98149","2004-04-06T10:30:32.320Z",33.944,89.2,4.1,5.1,"mwc",194,24.6,NA,0.65,"us","usp000cruj","2016-11-10T00:30:47.699Z","western Xizang","earthquake",NA,11.4,NA,NA,"reviewed","us","hrv","western Xizang"
"98228","2004-04-01T03:09:50.880Z",34.24,89.259,10,4.5,"mb",17,116.3,NA,1.29,"us","usp000crdn","2014-11-07T01:21:51.161Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,3,"reviewed","us","us","Xizang-Qinghai border region"
"98229","2004-04-01T02:54:16.580Z",34.095,89.318,10,4.6,"mb",38,95.7,NA,0.9,"us","usp000crdm","2014-11-07T01:21:51.135Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,20,"reviewed","us","us","Xizang-Qinghai border region"
"98250","2004-03-30T07:51:21.450Z",33.916,89.057,22.9,4.5,"mb",25,93.2,NA,0.91,"us","usp000cr90","2014-11-07T01:21:48.769Z","western Xizang","earthquake",NA,19.5,NA,8,"reviewed","us","us","western Xizang"
"98258","2004-03-29T01:07:15.410Z",33.973,89.18,12,4.7,"mb",47,147.5,NA,0.78,"us","usp000cr5x","2014-11-07T01:21:48.542Z","western Xizang","earthquake",NA,23.8,NA,21,"reviewed","us","us","western Xizang"
"98260","2004-03-28T22:27:27.540Z",33.957,89.265,11.9,5.1,"mwc",200,37,NA,0.77,"us","usp000cr5g","2016-11-10T00:30:09.212Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"98261","2004-03-28T22:05:41.890Z",34.132,89.275,10,5.2,"mwc",244,31.3,NA,0.72,"us","usp000cr5f","2016-11-10T00:30:08.701Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"98271","2004-03-28T05:26:07.530Z",33.946,89.135,10,4.6,"mb",48,118.2,NA,0.5,"us","usp000cr3e","2014-11-07T01:21:48.242Z","western Xizang","earthquake",NA,0,NA,19,"reviewed","us","us","western Xizang"
"98279","2004-03-27T20:05:53.560Z",33.931,89.292,21.4,5,"mwc",128,37.8,NA,1,"us","usp000cr1x","2016-11-10T00:30:04.091Z","western Xizang","earthquake",NA,16.9,NA,NA,"reviewed","us","hrv","western Xizang"
"98280","2004-03-27T18:47:29.200Z",33.954,89.179,8,6,"mwb",455,18.9,NA,0.77,"us","usp000cr1m","2016-11-10T00:30:03.367Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Xizang"
"98281","2004-03-27T18:47:11.950Z",34.006,89.235,10,5,"mb",150,37.5,NA,0.78,"us","usp000cr1k","2014-11-07T01:21:47.720Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,69,"reviewed","us","us","Xizang-Qinghai border region"
"98282","2004-03-27T18:45:26.380Z",33.962,89.235,10,5.4,"mb",318,28.4,NA,0.85,"us","usp000cr1j","2014-11-07T01:21:47.666Z","western Xizang","earthquake",NA,NA,NA,118,"reviewed","us","us","western Xizang"
"98610","2004-03-07T13:29:45.620Z",31.639,91.236,11,5.6,"mwc",197,49.9,NA,0.77,"us","usp000cpbk","2017-04-13T22:17:21.633Z","eastern Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Xizang"
"98697","2004-03-01T17:41:18.600Z",30.368,80.496,58.6,4.8,"mb",52,71.5,NA,0.8,"us","usp000cnuh","2014-11-07T01:21:35.724Z","western Xizang-India border region","earthquake",NA,14.8,NA,27,"reviewed","us","us","western Xizang-India border region"
"98746","2004-02-27T12:53:14.600Z",28.127,87.66,68.1,4.8,"mb",76,85.7,NA,0.73,"us","usp000cnh0","2014-11-07T01:21:31.351Z","western Xizang","earthquake",NA,8.7,NA,25,"reviewed","us","us","western Xizang"
"98988","2004-02-10T05:39:42.610Z",32.745,83.301,59,4.9,"mwc",91,108.2,NA,0.72,"us","usp000ckvy","2016-11-10T00:25:50.521Z","western Xizang","earthquake",NA,9.2,NA,NA,"reviewed","us","hrv","western Xizang"
"99473","2004-01-06T03:13:28.930Z",30.539,86.042,46.2,4.6,"mb",54,75.3,NA,0.66,"us","usp000ch8b","2014-11-07T01:20:59.568Z","western Xizang","earthquake",NA,8.2,NA,23,"reviewed","us","us","western Xizang"
"99903","2003-12-15T22:54:20.320Z",31.622,78.203,33,4.5,"mb",20,125.8,NA,1.35,"us","usp000cfbq","2014-11-07T01:20:46.062Z","western Xizang-India border region","earthquake",NA,NA,NA,2,"reviewed","us","us","western Xizang-India border region"
"99969","2003-12-10T17:17:37.330Z",30.469,83.278,33,4.5,"mb",30,63,NA,0.89,"us","usp000cez1","2014-11-07T01:20:44.045Z","western Xizang","earthquake",NA,NA,NA,7,"reviewed","us","us","western Xizang"
"100083","2003-12-04T23:04:16.410Z",36.64,87.798,33,4.5,"mb",14,151,NA,0.94,"us","usp000cehh","2014-11-07T01:20:41.334Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,1,"reviewed","us","us","Xinjiang-Xizang border region"
"100700","2003-10-28T02:31:29.940Z",32.446,92.173,10,4.8,"mb",34,81.9,NA,0.89,"us","usp000cbeh","2014-11-07T01:20:16.655Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,15,"reviewed","us","us","Xizang-Qinghai border region"
"101002","2003-10-06T10:01:09.290Z",29.782,95.283,33,4.5,"mb",20,107,NA,1.16,"us","usp000c9rs","2014-11-07T01:20:08.935Z","eastern Xizang-India border region","earthquake",NA,NA,NA,2,"reviewed","us","us","eastern Xizang-India border region"
"101607","2003-09-03T23:21:03.990Z",30.583,80.432,33,4.8,"mb",21,73.9,NA,0.84,"us","usp000c6p9","2014-11-07T01:19:43.800Z","western Xizang-India border region","earthquake",NA,NA,NA,11,"reviewed","us","us","western Xizang-India border region"
"101830","2003-08-20T03:34:54.190Z",30.169,82.219,33,4.6,"mb",33,110,NA,0.54,"us","usp000c5dy","2014-11-07T01:19:33.285Z","western Xizang","earthquake",NA,NA,NA,16,"reviewed","us","us","western Xizang"
"101853","2003-08-18T09:37:25.790Z",29.688,95.97,33,4.5,"mb",23,115,NA,1.32,"us","usp000c58s","2014-11-07T01:19:32.752Z","eastern Xizang-India border region","earthquake",NA,NA,NA,8,"reviewed","us","us","eastern Xizang-India border region"
"101854","2003-08-18T09:03:03.520Z",29.573,95.605,33,5.5,"mwb",344,34.7,NA,0.92,"us","usp000c58m","2016-11-09T23:16:24.741Z","eastern Xizang-India border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Xizang-India border region"
"102443","2003-07-07T07:16:52.230Z",34.542,89.315,10,4.8,"mb",61,67.5,NA,0.97,"us","usp000c1vs","2014-11-07T01:19:09.200Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,34,"reviewed","us","us","Xizang-Qinghai border region"
"102444","2003-07-07T06:55:43.020Z",34.606,89.475,17.7,5.8,"mwc",332,28.1,NA,0.88,"us","usp000c1vn","2016-11-09T22:55:48.790Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"102927","2003-05-29T14:18:53.250Z",35.802,80.653,33,5,"mwc",153,49.1,NA,0.98,"us","usp000byft","2016-11-09T22:38:03.658Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xinjiang-Xizang border region"
"102941","2003-05-28T21:42:24.870Z",34.324,88.054,33,4.5,"mb",22,143.1,NA,0.91,"us","usp000bye6","2014-11-07T01:18:44.149Z","western Xizang","earthquake",NA,NA,NA,7,"reviewed","us","us","western Xizang"
"103027","2003-05-24T19:32:35.840Z",32.609,92.337,49.2,5.1,"mwc",136,34.7,NA,1.12,"us","usp000by28","2016-11-09T22:35:57.320Z","Xizang-Qinghai border region","earthquake",NA,11.1,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"103031","2003-05-24T11:27:59.550Z",32.588,92.425,33,5.1,"mwc",106,62.8,NA,0.95,"us","usp000by15","2016-11-09T22:35:56.820Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"103092","2003-05-20T18:34:37.610Z",32.681,93.094,33,5.2,"mwc",139,44.3,NA,1.01,"us","usp000bxkz","2016-11-09T22:33:47.662Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"103306","2003-04-30T19:37:55.980Z",32.66,93.081,33,4.7,"mb",19,134.5,NA,0.85,"us","usp000bwam","2014-11-07T01:18:28.108Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,3,"reviewed","us","us","Xizang-Qinghai border region"
"103629","2003-04-04T07:02:32.020Z",30.026,80.008,33,4.7,"mb",51,80.1,NA,0.83,"us","usp000bub0","2014-11-07T01:18:16.473Z","western Xizang-India border region","earthquake",NA,NA,NA,22,"reviewed","us","us","western Xizang-India border region"
"103863","2003-03-17T04:20:34.510Z",34.305,86.768,33,4.7,"mb",12,169.5,NA,0.91,"us","usp000bsuq","2014-11-07T01:18:05.623Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"104014","2003-03-05T08:22:35.710Z",31.519,78.62,18.9,4.7,"mb",18,195.1,NA,0.91,"us","usp000brzn","2014-11-07T01:17:59.387Z","western Xizang-India border region","earthquake",NA,NA,NA,4,"reviewed","us","us","western Xizang-India border region"
"104081","2003-02-26T19:58:13.150Z",28.347,86.449,33,4.6,"mb",15,NA,NA,0.46,"us","usp000brj5","2014-11-07T01:17:52.666Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"104115","2003-02-23T22:07:24.580Z",35.865,89.479,33,4.5,"mb",13,NA,NA,1.18,"us","usp000brbc","2014-11-07T01:17:51.394Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"104277","2003-02-11T10:36:21.130Z",32.512,93.787,33,5.1,"mwc",124,NA,NA,1.16,"us","usp000bqf8","2016-11-09T21:51:12.909Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"104555","2003-01-16T22:15:37.330Z",32.615,89.948,51.8,4.8,"mb",58,NA,NA,1.06,"us","usp000bnny","2014-11-07T01:17:35.902Z","western Xizang","earthquake",NA,13.1,NA,39,"reviewed","us","us","western Xizang"
"104557","2003-01-16T11:36:49.140Z",29.8,88.006,12.2,5.1,"mb",115,NA,NA,0.83,"us","usp000bnnc","2014-11-07T01:17:35.850Z","western Xizang","earthquake",NA,NA,NA,63,"reviewed","us","us","western Xizang"
"104834","2002-12-24T10:23:37.440Z",30.445,96.634,33,4.6,"mb",37,NA,NA,0.92,"us","usp000bmap","2014-11-07T01:17:25.419Z","eastern Xizang","earthquake",NA,NA,NA,14,"reviewed","us","us","eastern Xizang"
"105184","2002-11-29T16:49:07.840Z",29.676,90.395,10,4.9,"mb",35,NA,NA,0.83,"us","usp000bjqm","2014-11-07T01:17:12.345Z","eastern Xizang","earthquake",NA,NA,NA,11,"reviewed","us","us","eastern Xizang"
