"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"927","2017-08-26T21:50:59.260Z",-47.2669,160.03,10,5.5,"mww",NA,53,4.704,0.66,"us","us2000ac49","2017-09-08T18:24:46.582Z","North of Macquarie Island","earthquake",7.8,1.7,0.065,23,"reviewed","us","us","North of Macquarie Island"
"1394","2017-07-25T21:12:16.740Z",-56.8636,147.6751,10,4.9,"mb",NA,75,13.972,0.53,"us","us2000a14c","2017-10-14T00:19:40.040Z","West of Macquarie Island","earthquake",11.8,1.8,0.097,33,"reviewed","us","us","West of Macquarie Island"
"1395","2017-07-25T20:56:10.960Z",-56.8674,147.55,10,4.6,"mb",NA,110,18.919,0.54,"us","us2000a28v","2017-10-14T00:19:40.040Z","West of Macquarie Island","earthquake",14.2,1.9,0.095,33,"reviewed","us","us","West of Macquarie Island"
"1569","2017-07-15T22:40:18.370Z",-58.7557,149.0795,10,5.2,"mb",NA,44,6.917,0.44,"us","us20009wp9","2017-10-06T23:56:20.040Z","West of Macquarie Island","earthquake",11.2,1.8,0.085,45,"reviewed","us","us","West of Macquarie Island"
"1765","2017-07-03T00:03:31.030Z",-59.835,148.9844,10,4.7,"mb",NA,100,17.957,0.65,"us","us100097rx","2017-10-03T00:47:46.040Z","West of Macquarie Island","earthquake",14.5,1.9,0.134,17,"reviewed","us","us","West of Macquarie Island"
"2881","2017-04-22T19:27:08.440Z",-55.6651,147.0432,10,4.6,"mb",NA,67,6.939,0.43,"us","us10008jtg","2017-07-11T01:48:41.040Z","West of Macquarie Island","earthquake",5.1,1.8,0.094,34,"reviewed","us","us","West of Macquarie Island"
"3053","2017-04-11T17:23:42.480Z",-52.4115,141.0824,10,4.5,"mb",NA,114,10.391,1.28,"us","us10008ins","2017-07-05T18:09:56.040Z","West of Macquarie Island","earthquake",9.8,1.9,0.121,20,"reviewed","us","us","West of Macquarie Island"
"3101","2017-04-09T04:43:41.990Z",-52.1167,139.687,16.52,4.6,"mb",NA,66,20.274,0.76,"us","us10008ha4","2017-07-05T18:09:53.040Z","West of Macquarie Island","earthquake",14.8,0.9,0.136,16,"reviewed","us","us","West of Macquarie Island"
"3106","2017-04-09T00:14:30.750Z",-52.1762,139.6642,10,5.5,"mww",NA,49,10.61,0.83,"us","us10008fye","2017-07-05T18:09:53.040Z","West of Macquarie Island","earthquake",4,1.7,0.103,9,"reviewed","us","us","West of Macquarie Island"
"3317","2017-03-28T04:40:35.340Z",-54.2073,142.1259,10,4.7,"mb",NA,125,9.832,0.85,"us","us20008v77","2017-06-16T23:08:00.040Z","West of Macquarie Island","earthquake",9.4,1.9,0.123,20,"reviewed","us","us","West of Macquarie Island"
"3390","2017-03-22T08:28:49.260Z",-54.1589,141.6703,10,4.8,"mb",NA,131,10.104,0.61,"us","us20008vm4","2017-06-12T19:46:53.040Z","West of Macquarie Island","earthquake",8.3,1.8,0.124,20,"reviewed","us","us","West of Macquarie Island"
"3430","2017-03-19T20:34:59.250Z",-60.0619,150.6832,10,5.3,"mwb",NA,129,7.152,0.87,"us","us20008t76","2017-06-12T19:46:50.040Z","West of Macquarie Island","earthquake",7.7,1.8,0.11,8,"reviewed","us","us","West of Macquarie Island"
"3591","2017-03-09T11:14:26.360Z",-60.1501,150.2994,10,5.9,"mww",NA,44,7.347,0.99,"us","us100087wv","2017-05-31T01:58:59.040Z","West of Macquarie Island","earthquake",5.9,1.7,0.089,12,"reviewed","us","us","West of Macquarie Island"
"3946","2017-02-15T17:58:14.050Z",-59.3933,149.4026,10,4.9,"mb",NA,119,7.163,0.95,"us","us20008k14","2017-05-13T01:03:21.040Z","West of Macquarie Island","earthquake",9.4,1.9,0.104,29,"reviewed","us","us","West of Macquarie Island"
"4370","2017-01-22T13:47:10.630Z",-57.1008,147.7829,8.53,4.9,"mb",NA,119,6.817,1.02,"us","us10007uu1","2017-04-19T18:30:55.040Z","West of Macquarie Island","earthquake",13,5.4,0.119,22,"reviewed","us","us","West of Macquarie Island"
"4609","2017-01-09T00:51:50.320Z",-60.5272,159.9388,10,5.2,"mb",NA,85,6.068,1.03,"us","us10007s2c","2017-04-01T00:26:05.040Z","Macquarie Island region","earthquake",5,1.8,0.068,71,"reviewed","us","us","Macquarie Island region"
"4745","2017-01-03T16:36:44.740Z",-57.2954,147.5104,9.08,4.6,"mb",NA,142,14.403,0.91,"us","us10007ud3","2017-03-27T23:53:20.040Z","West of Macquarie Island","earthquake",16,5,0.142,16,"reviewed","us","us","West of Macquarie Island"
"5348","2016-12-12T00:15:37.650Z",-57.5956,147.6362,10,4.9,"mb",NA,79,7.058,0.62,"us","us200082uk","2017-03-09T02:14:28.040Z","West of Macquarie Island","earthquake",12.5,1.8,0.112,25,"reviewed","us","us","West of Macquarie Island"
"5617","2016-12-04T05:59:19.660Z",-52.0961,139.5156,10,5,"mb",NA,73,15.121,0.56,"us","us10007erl","2017-03-03T07:06:02.040Z","West of Macquarie Island","earthquake",12.1,1.8,0.092,38,"reviewed","us","us","West of Macquarie Island"
"5813","2016-11-23T22:40:31.510Z",-53.6992,140.855,10,4.5,"mb",NA,155,16.446,0.32,"us","us10007e2s","2017-02-15T23:21:38.040Z","West of Macquarie Island","earthquake",12.9,2,0.135,16,"reviewed","us","us","West of Macquarie Island"
"5915","2016-11-21T08:36:25.400Z",-53.7388,140.8188,10,5,"mb",NA,52,10.674,0.75,"us","us10007b3h","2017-02-15T23:21:31.040Z","West of Macquarie Island","earthquake",5.6,1.9,0.083,47,"reviewed","us","us","West of Macquarie Island"
"5916","2016-11-21T08:31:38.350Z",-53.7502,140.5246,10,5.5,"mwb",NA,47,10.844,0.62,"us","us10007b3d","2017-02-15T23:21:31.040Z","West of Macquarie Island","earthquake",9.4,1.8,0.071,19,"reviewed","us","us","West of Macquarie Island"
"6024","2016-11-17T02:25:07.210Z",-52.1671,139.1702,10,4.6,"mb",NA,141,15.257,0.39,"us","us10007dk5","2017-02-09T03:02:32.040Z","West of Macquarie Island","earthquake",11.8,1.9,0.141,15,"reviewed","us","us","West of Macquarie Island"
"6280","2016-11-08T09:11:08.740Z",-58.1914,148.4279,10,4.6,"mb",NA,107,6.921,0.55,"us","us1000769i","2017-02-02T02:21:04.040Z","West of Macquarie Island","earthquake",8.4,1.9,0.095,33,"reviewed","us","us","West of Macquarie Island"
"6284","2016-11-08T06:25:51.630Z",-58.054,148.4633,10,4.9,"mb",NA,106,6.841,0.95,"us","us1000768s","2017-02-02T02:21:03.040Z","West of Macquarie Island","earthquake",8.4,1.8,0.11,28,"reviewed","us","us","West of Macquarie Island"
"6289","2016-11-08T04:27:13.180Z",-58.1552,148.5324,10,5,"mb",NA,64,6.855,0.9,"us","us1000767s","2017-02-02T02:21:03.040Z","West of Macquarie Island","earthquake",10.7,1.9,0.089,40,"reviewed","us","us","West of Macquarie Island"
"6290","2016-11-08T03:52:37.690Z",-58.0831,148.6567,10,4.8,"mb",NA,107,6.763,0.64,"us","us1000767m","2017-02-02T02:21:03.040Z","West of Macquarie Island","earthquake",8.5,1.8,0.118,22,"reviewed","us","us","West of Macquarie Island"
"6291","2016-11-08T03:09:25.410Z",-58.1134,148.1913,10,5.7,"mww",NA,44,6.997,0.99,"us","us1000767e","2017-02-02T02:21:03.040Z","West of Macquarie Island","earthquake",10.7,1.7,NA,NA,"reviewed","us","us","West of Macquarie Island"
"6294","2016-11-08T02:02:57.320Z",-58.0616,148.3569,10,4.8,"mb",NA,106,6.895,0.53,"us","us10007677","2017-02-02T02:21:03.040Z","West of Macquarie Island","earthquake",11.4,1.9,0.109,26,"reviewed","us","us","West of Macquarie Island"
"6295","2016-11-08T01:28:10.510Z",-58.1079,148.8163,10,4.5,"mb",NA,108,6.7,0.95,"us","us1000789n","2017-02-02T02:21:03.040Z","West of Macquarie Island","earthquake",13.5,2,0.121,20,"reviewed","us","us","West of Macquarie Island"
"6528","2016-10-24T13:38:07.780Z",-59.148,159.3879,10,4.5,"mb",NA,203,4.667,0.34,"us","us100072pk","2017-01-20T00:31:04.040Z","Macquarie Island region","earthquake",18.9,2,0.27,4,"reviewed","us","us","Macquarie Island region"
"6889","2016-09-30T05:27:29.660Z",-59.6023,159.4764,10,5.1,"mb",NA,90,5.125,0.74,"us","us10006u0n","2017-01-03T21:10:38.040Z","Macquarie Island region","earthquake",12.4,1.9,0.109,27,"reviewed","us","us","Macquarie Island region"
"7062","2016-09-23T07:36:42.100Z",-56.3858,147.5519,10,4.5,"mb",NA,93,6.759,0.57,"us","us10006rwv","2016-12-14T03:17:43.040Z","West of Macquarie Island","earthquake",11.4,1.9,0.096,32,"reviewed","us","us","West of Macquarie Island"
"7086","2016-09-22T20:32:39.580Z",-59.2796,160.0393,10,4.6,"mb",NA,143,4.83,0.86,"us","us10006rs0","2016-12-12T23:01:37.040Z","Macquarie Island region","earthquake",8.7,2,0.11,25,"reviewed","us","us","Macquarie Island region"
"8647","2016-07-16T06:19:23.400Z",-54.6175,145.1226,10,4.7,"mb",NA,102,16.088,0.42,"us","us20006gek","2016-09-17T01:27:46.040Z","West of Macquarie Island","earthquake",6.7,1.9,0.127,19,"reviewed","us","us","West of Macquarie Island"
"8648","2016-07-16T06:17:56.500Z",-54.6779,144.4982,10,4.7,"mb",NA,100,17.151,0.77,"us","us20006gev","2016-09-17T01:27:46.040Z","West of Macquarie Island","earthquake",7,2,0.147,14,"reviewed","us","us","West of Macquarie Island"
"8800","2016-07-08T16:48:42.820Z",-54.2339,140.8128,10,5.4,"mb",NA,131,10.592,1.08,"us","us100061yi","2016-09-08T01:50:23.040Z","West of Macquarie Island","earthquake",7.4,1.8,0.09,42,"reviewed","us","us","West of Macquarie Island"
"9042","2016-06-26T07:21:12.960Z",-56.6174,146.9313,10,5,"mb",NA,50,7.143,0.69,"us","us200066wj","2016-08-31T03:08:16.040Z","West of Macquarie Island","earthquake",3.9,1.8,0.092,38,"reviewed","us","us","West of Macquarie Island"
"9044","2016-06-26T05:18:03.840Z",-53.1898,140.434,10,4.8,"mb",NA,91,11.265,0.87,"us","us200066w8","2016-08-31T03:08:16.040Z","West of Macquarie Island","earthquake",12.5,1.9,0.109,26,"reviewed","us","us","West of Macquarie Island"
"9048","2016-06-26T00:46:19.040Z",-56.6431,147.5943,10,4.8,"mb",NA,112,13.75,0.44,"us","us200066vh","2016-08-31T03:08:16.040Z","West of Macquarie Island","earthquake",6.5,1.9,0.107,27,"reviewed","us","us","West of Macquarie Island"
"9369","2016-06-09T12:49:37.610Z",-58.0808,148.9733,10,4.7,"mb",NA,64,15.226,0.53,"us","us2000633i","2016-08-18T00:36:36.040Z","West of Macquarie Island","earthquake",14.1,1.9,0.112,24,"reviewed","us","us","West of Macquarie Island"
"9830","2016-05-12T21:36:35.270Z",-53.4947,141.3085,10,4.5,"mb",NA,93,16.187,0.86,"us","us10005ij7","2016-07-20T18:10:55.040Z","West of Macquarie Island","earthquake",15.3,2,0.128,18,"reviewed","us","us","West of Macquarie Island"
"9847","2016-05-12T03:43:47.960Z",-52.7999,139.175,10,4.5,"mb",NA,155,26.181,0.72,"us","us10005iij","2016-07-20T18:10:54.040Z","West of Macquarie Island","earthquake",12.7,1.9,0.191,8,"reviewed","us","us","West of Macquarie Island"
"10276","2016-04-19T13:03:37.640Z",-54.0854,140.8581,10,4.5,"mb",NA,149,16.823,0.67,"us","us20005jsj","2016-06-27T23:02:17.040Z","West of Macquarie Island","earthquake",19.3,2,0.131,17,"reviewed","us","us","West of Macquarie Island"
"10482","2016-04-12T20:23:10.620Z",-53.6681,140.9637,10,5,"mb",NA,76,11.561,0.94,"us","us20005hla","2016-06-21T01:14:10.040Z","West of Macquarie Island","earthquake",7.2,1.6,0.068,69,"reviewed","us","us","West of Macquarie Island"
"10493","2016-04-12T12:07:55.630Z",-55.2497,146.1742,9,5.5,"mwb",NA,45,7.415,1.11,"us","us20005hdp","2016-11-10T22:15:10.184Z","West of Macquarie Island","earthquake",9.9,1.7,0.098,10,"reviewed","us","us","West of Macquarie Island"
"10951","2016-03-16T09:45:57.030Z",-55.2511,147.8748,10,4.5,"mb",NA,96,6.441,0.71,"us","us20005ass","2016-05-21T00:05:33.040Z","West of Macquarie Island","earthquake",13,1.9,0.144,14,"reviewed","us","us","West of Macquarie Island"
"10954","2016-03-16T09:13:36.840Z",-55.6886,146.793,10,5,"mb",NA,57,16.519,0.58,"us","us20005a4r","2016-05-21T00:05:33.040Z","West of Macquarie Island","earthquake",10.9,1.6,0.095,35,"reviewed","us","us","West of Macquarie Island"
"12939","2015-11-25T11:16:37.880Z",-59.1726,148.5376,10,4.5,"mb",NA,92,18.971,0.65,"us","us100041rg","2016-02-18T04:48:55.040Z","West of Macquarie Island","earthquake",8.4,1.9,0.127,23,"reviewed","us","us","West of Macquarie Island"
"13000","2015-11-22T16:16:05.810Z",-53.5121,141.0923,10,4.6,"mb",NA,155,19.685,0.53,"us","us100040cg","2016-02-18T04:48:49.040Z","West of Macquarie Island","earthquake",15.1,1.9,0.141,15,"reviewed","us","us","West of Macquarie Island"
"13001","2015-11-22T15:34:07.930Z",-53.6562,140.4975,10,5,"mb",NA,99,10.878,0.62,"us","us100040c9","2016-11-10T22:01:40.101Z","West of Macquarie Island","earthquake",9.8,1.8,0.098,33,"reviewed","us","us","West of Macquarie Island"
"13073","2015-11-19T05:16:24.410Z",-58.6674,148.7758,10,4.9,"mb",NA,99,7.002,0.61,"us","us10003zg6","2016-11-10T22:01:10.364Z","West of Macquarie Island","earthquake",11.2,1.9,0.099,32,"reviewed","us","us","West of Macquarie Island"
"14175","2015-09-21T23:29:34.910Z",-57.2922,147.2406,12.67,4.8,"mb",NA,98,14.4,0.96,"us","us20003mnk","2016-11-10T21:53:17.441Z","West of Macquarie Island","earthquake",11.3,3.4,0.095,34,"reviewed","us","us","West of Macquarie Island"
"14176","2015-09-21T23:23:39.380Z",-57.3076,146.789,9.79,4.7,"mb",NA,96,7.395,0.65,"us","us20003mnf","2016-11-10T21:53:16.320Z","West of Macquarie Island","earthquake",12.1,4.9,0.104,28,"reviewed","us","us","West of Macquarie Island"
"14198","2015-09-21T15:19:49.620Z",-57.2478,147.8022,9.83,4.5,"mb",NA,111,19.506,0.68,"us","us10003la8","2016-11-10T21:53:09.943Z","West of Macquarie Island","earthquake",15.1,2.4,0.121,20,"reviewed","us","us","West of Macquarie Island"
"14199","2015-09-21T14:51:27.060Z",-57.2578,147.5746,9.94,4.6,"mb",NA,112,19.408,0.76,"us","us20003mgh","2016-11-10T21:53:08.764Z","West of Macquarie Island","earthquake",15,4.9,0.114,23,"reviewed","us","us","West of Macquarie Island"
"14202","2015-09-21T11:36:07.720Z",-57.3074,147.7187,8.64,5,"mb",NA,71,6.916,0.56,"us","us20003mf0","2016-11-10T21:53:05.277Z","West of Macquarie Island","earthquake",9.3,3.8,0.09,39,"reviewed","us","us","West of Macquarie Island"
"15388","2015-08-03T05:16:38.960Z",-53.1049,140.2614,10,4.9,"mb",NA,71,11.237,0.57,"us","us10002xe5","2015-10-30T02:47:45.040Z","West of Macquarie Island","earthquake",9.8,1.8,0.092,37,"reviewed","us","us","West of Macquarie Island"
"15389","2015-08-03T05:14:47.060Z",-53.0759,140.6409,10,4.8,"mb",NA,68,10.929,0.99,"us","us10002xe8","2015-10-30T02:47:45.040Z","West of Macquarie Island","earthquake",7.9,1.8,0.096,33,"reviewed","us","us","West of Macquarie Island"
"16868","2015-05-14T20:34:20.080Z",-59.3363,149.4402,10,4.6,"mb",NA,118,7.112,1.15,"us","us10002937","2015-07-23T01:03:59.040Z","West of Macquarie Island","earthquake",5.9,1.9,0.132,17,"reviewed","us","us","West of Macquarie Island"
"19298","2015-01-04T23:23:43.570Z",-57.9101,157.6776,10,4.9,"mb",NA,109,3.493,1.04,"us","usc000tbpk","2015-03-27T07:01:49.040Z","Macquarie Island region","earthquake",11.9,1.9,0.101,32,"reviewed","us","us","Macquarie Island region"
"19396","2014-12-30T18:42:48.850Z",-56.453,147.1763,13.01,5.1,"mb",NA,46,6.977,0.95,"us","usc000tatn","2015-03-17T02:38:14.040Z","West of Macquarie Island","earthquake",10.3,1.4,0.074,60,"reviewed","us","us","West of Macquarie Island"
"19503","2014-12-24T04:22:32.130Z",-56.2509,147.3337,10,4.7,"mb",NA,111,16.525,0.41,"us","usc000td8e","2015-03-17T02:36:52.040Z","West of Macquarie Island","earthquake",15.7,1.9,0.142,15,"reviewed","us","us","West of Macquarie Island"
"19505","2014-12-24T02:37:35.080Z",-56.5542,147.842,10,4.6,"mb",NA,113,19.057,0.81,"us","usc000td88","2015-03-17T02:36:50.040Z","West of Macquarie Island","earthquake",15.3,1.9,0.151,13,"reviewed","us","us","West of Macquarie Island"
"19506","2014-12-24T02:36:04.720Z",-56.659,147.3829,10,5.1,"mb",NA,69,6.909,1.4,"us","usc000t9m1","2015-03-17T02:36:50.040Z","West of Macquarie Island","earthquake",13.2,1.8,0.121,22,"reviewed","us","us","West of Macquarie Island"
"19508","2014-12-24T01:58:01.740Z",-56.3945,147.336,4,5.9,"mwb",NA,43,6.878,0.93,"us","usc000t9lm","2016-11-10T21:45:51.699Z","West of Macquarie Island","earthquake",9.6,1.6,0.054,33,"reviewed","us","us","West of Macquarie Island"
"19509","2014-12-24T01:19:38.840Z",-56.3004,147.2567,10,5.5,"mwb",NA,49,6.904,1.05,"us","usc000t9l4","2016-11-10T21:45:51.125Z","West of Macquarie Island","earthquake",10.1,1.7,0.058,29,"reviewed","us","us","West of Macquarie Island"
"21280","2014-10-08T18:27:56.340Z",-53.7431,139.9588,10,4.5,"mb",NA,92,19.091,0.76,"us","usb000snhf","2015-01-06T23:49:47.040Z","West of Macquarie Island","earthquake",8.3,1.9,0.163,13,"reviewed","us","us","West of Macquarie Island"
"23173","2014-07-08T02:13:07.020Z",-59.2359,149.0128,10,4.8,"mb",NA,118,7.224,0.59,"us","usc000rrim","2014-10-04T20:00:00.000Z","West of Macquarie Island","earthquake",NA,1.9,0.116,24,"reviewed","us","us","West of Macquarie Island"
"23750","2014-06-19T22:33:18.490Z",-59.0098,149.9295,10,4.6,"mb",NA,94,6.711,1.1,"us","usb000rrt9","2014-09-19T17:22:07.000Z","West of Macquarie Island","earthquake",NA,1.9,0.119,21,"reviewed","us","us","West of Macquarie Island"
"23958","2014-06-08T10:37:27.170Z",-57.4135,147.6461,10.66,4.8,"mb",NA,81,14.523,0.9,"us","usc000rcq7","2014-08-30T17:03:01.000Z","West of Macquarie Island","earthquake",NA,2.7,0.109,26,"reviewed","us","us","West of Macquarie Island"
"23994","2014-06-06T22:45:45.840Z",-57.5266,147.6649,9.96,4.5,"mb",NA,56,7.018,1.19,"us","usc000rn19","2014-08-30T17:03:01.000Z","West of Macquarie Island","earthquake",NA,4.4,0.125,19,"reviewed","us","us","West of Macquarie Island"
"24221","2014-05-28T13:30:13.800Z",-60.6843,162.5184,15.01,4.7,"mb",NA,152,6.49,0.44,"us","usc000rf5z","2014-08-26T01:21:02.000Z","Macquarie Island region","earthquake",NA,5.6,0.159,12,"reviewed","us","us","Macquarie Island region"
"27210","2014-01-23T13:17:45.720Z",-53.9658,140.3387,10,4.7,"mb",NA,142,11.987,0.89,"us","usb000m6mh","2014-03-27T18:15:37.000Z","West of Macquarie Island","earthquake",NA,1.6,0.118,23,"reviewed","us","us","West of Macquarie Island"
"27469","2014-01-11T05:33:04.150Z",-57.044,148.1418,14.26,4.6,"mb",NA,111,15.79,1.2,"us","usb000m8r5","2014-03-15T03:39:06.000Z","West of Macquarie Island","earthquake",NA,5.1,0.172,11,"reviewed","us","us","West of Macquarie Island"
"27509","2014-01-09T05:55:45.490Z",-57.0251,148.0789,10,4.5,"mb",NA,77,6.64,0.5,"us","usb000m7d6","2014-03-15T03:38:43.000Z","West of Macquarie Island","earthquake",NA,1.9,0.136,17,"reviewed","us","us","West of Macquarie Island"
"28034","2013-12-16T04:11:46.510Z",-58.6854,149.3456,6.67,5.5,"mwb",NA,94,6.763,0.94,"us","usc000llbc","2014-02-21T23:00:56.000Z","West of Macquarie Island","earthquake",NA,3.3,0.062,NA,"reviewed","us","us","West of Macquarie Island"
"28288","2013-12-01T10:12:37.590Z",-53.9171,140.5922,10,4.6,"mb",NA,98,10.772,1.32,"us","usb000lbw7","2014-02-12T01:08:40.000Z","West of Macquarie Island","earthquake",NA,1.9,0.151,NA,"reviewed","us","us","West of Macquarie Island"
"29490","2013-10-14T00:11:26.360Z",-54.4621,143.7625,10.01,4.7,"mb",NA,58,8.849,0.82,"us","usb000kiv6","2013-12-24T01:43:01.000Z","West of Macquarie Island","earthquake",NA,1.8,0.112,NA,"reviewed","us","us","West of Macquarie Island"
"29492","2013-10-13T21:39:49.680Z",-54.4309,143.4774,15.1,5.1,"mb",NA,49,11.804,1.05,"us","usb000kcfh","2013-12-24T01:43:01.000Z","West of Macquarie Island","earthquake",NA,2.8,0.09,NA,"reviewed","us","us","West of Macquarie Island"
"29565","2013-10-08T13:39:55.550Z",-58.8864,149.0414,10,5.7,"mww",NA,40,7.007,0.89,"us","usb000k8jm","2013-12-24T01:50:33.045Z","West of Macquarie Island","earthquake",NA,1.7,NA,NA,"reviewed","us","us","West of Macquarie Island"
"29592","2013-10-06T17:20:40.390Z",-53.1857,140.3535,10.2,4.6,"mb",NA,116,11.07,0.94,"us","usb000k7qi","2013-12-19T02:51:37.000Z","West of Macquarie Island","earthquake",NA,3.1,0.122,NA,"reviewed","us","us","West of Macquarie Island"
"30036","2013-09-10T06:19:51.010Z",-52.3162,139.4872,10,4.5,"mb",NA,102,15.336,0.74,"us","usc000jwxd","2013-11-19T17:37:13.000Z","West of Macquarie Island","earthquake",NA,2.9,0.163,NA,"reviewed","us","us","West of Macquarie Island"
"30276","2013-08-30T03:32:15.470Z",-52.3391,139.1825,14.7,4.5,"mb",NA,74,15.417,1,"us","usc000jqqc","2013-11-06T01:33:33.000Z","West of Macquarie Island","earthquake",NA,4.3,0.221,NA,"reviewed","us","us","West of Macquarie Island"
"31472","2013-06-16T14:20:01.890Z",-58.308,158.226,11.8,5.4,"mwc",50,70,NA,1.2,"us","usc000hs74","2014-11-07T01:51:05.134Z","Macquarie Island region","earthquake",NA,22.7,NA,NA,"reviewed","us","gcmt","Macquarie Island region"
"31473","2013-06-16T13:31:35.090Z",-58.348,158.158,10,5.7,"mww",83,36,NA,0.84,"us","usc000hs67","2014-11-07T01:51:05.079Z","Macquarie Island region","earthquake",NA,1.7,NA,NA,"reviewed","us","us","Macquarie Island region"
"31796","2013-05-25T14:52:41.580Z",-56.586,147.409,10,4.8,"mb",47,63.3,NA,1.03,"us","usb000h63n","2014-11-07T01:50:54.242Z","West of Macquarie Island","earthquake",NA,NA,NA,22,"reviewed","us","us","West of Macquarie Island"
"31804","2013-05-25T02:27:19.600Z",-56.614,147.156,13.7,5.1,"mb",100,50.5,NA,0.98,"us","usb000h5wa","2014-11-07T01:50:54.118Z","West of Macquarie Island","earthquake",NA,4.6,NA,38,"reviewed","us","us","West of Macquarie Island"
"31897","2013-05-21T09:46:50.540Z",-60.728,152.783,10,4.6,"mb",29,102,NA,0.56,"us","usb000h0ml","2014-11-07T01:50:52.629Z","West of Macquarie Island","earthquake",NA,NA,NA,21,"reviewed","us","us","West of Macquarie Island"
"33386","2013-02-26T06:21:41.310Z",-57.437,147.259,10,4.6,"mb",15,97.7,NA,0.94,"us","usp000jzhx","2014-11-07T01:50:11.949Z","west of Macquarie Island","earthquake",NA,NA,NA,1,"reviewed","us","us","west of Macquarie Island"
"34989","2012-12-24T23:24:50.060Z",-55.683,146.898,10,5,"mb",98,55.4,NA,1.16,"us","usp000jxcg","2014-11-07T01:49:39.494Z","west of Macquarie Island","earthquake",NA,NA,NA,32,"reviewed","us","us","west of Macquarie Island"
"35077","2012-12-19T16:11:05.900Z",-52.178,139.765,10,4.8,"mb",18,143,NA,0.49,"us","usp000jx5f","2014-11-07T01:49:37.839Z","west of Macquarie Island","earthquake",NA,NA,NA,3,"reviewed","us","us","west of Macquarie Island"
"35080","2012-12-19T15:19:53.960Z",-52.292,139.407,10,4.7,"mb",46,66.3,NA,0.76,"us","usp000jx5c","2014-11-07T01:49:37.823Z","west of Macquarie Island","earthquake",NA,NA,NA,11,"reviewed","us","us","west of Macquarie Island"
"35192","2012-12-12T14:16:59.450Z",-51.164,158.377,10,4.5,"mb",14,130.8,NA,1.05,"us","usp000jwvv","2014-11-07T01:49:35.737Z","north of Macquarie Island","earthquake",NA,NA,NA,3,"reviewed","us","us","north of Macquarie Island"
"35372","2012-12-05T20:07:03.130Z",-60.335,153.157,10,4.6,"mb",29,68.9,NA,1.15,"us","usp000jwge","2014-11-07T01:49:32.995Z","west of Macquarie Island","earthquake",NA,NA,NA,10,"reviewed","us","us","west of Macquarie Island"
"36149","2012-10-23T09:33:19.670Z",-57.512,148.206,10,5.6,"mwb",95,50.1,NA,1.01,"us","usp000jubq","2014-11-07T01:49:08.038Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"36235","2012-10-18T01:27:16.020Z",-54.217,144.006,7.5,5.9,"mww",257,48.7,NA,1.28,"us","usp000ju3z","2014-11-07T01:49:06.623Z","west of Macquarie Island","earthquake",NA,2.3,NA,NA,"reviewed","us","us","west of Macquarie Island"
"36359","2012-10-10T10:38:51.210Z",-60.041,152.489,10,4.5,"mb",30,100.7,NA,0.77,"us","usp000jttj","2014-11-07T01:49:04.313Z","west of Macquarie Island","earthquake",NA,0,NA,7,"reviewed","us","us","west of Macquarie Island"
"36371","2012-10-09T12:32:09.770Z",-60.326,153.699,10,6.6,"mww",131,64.7,NA,1.22,"us","usp000jtsk","2014-11-07T01:49:04.143Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"37376","2012-08-19T10:16:27.860Z",-56.511,147.552,10,4.6,"mb",31,69.1,NA,1.05,"us","usp000jqgr","2014-11-07T01:48:35.878Z","west of Macquarie Island","earthquake",NA,NA,NA,10,"reviewed","us","us","west of Macquarie Island"
"38162","2012-07-04T00:03:59.970Z",-59.053,149.251,10.3,4.6,"mb",52,68.4,NA,1.22,"us","usp000jnjs","2014-11-07T01:48:15.773Z","west of Macquarie Island","earthquake",NA,5.8,NA,12,"reviewed","us","us","west of Macquarie Island"
"38351","2012-06-22T04:31:17.300Z",-54.36,158.79,14,5.7,"mww",288,54.7,NA,1.15,"us","usp000jn2y","2015-06-30T16:59:03.976Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"39022","2012-05-13T04:42:47.060Z",-58.521,157.891,10,4.9,"mb",58,45.6,NA,1.03,"us","usp000jkcb","2014-11-07T01:47:47.152Z","Macquarie Island region","earthquake",NA,NA,NA,11,"reviewed","us","us","Macquarie Island region"
"39174","2012-05-02T12:17:59.360Z",-54.565,143.836,10,5.8,"mww",218,18.5,NA,1.06,"us","usp000jjx0","2014-11-07T01:47:43.273Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"39380","2012-04-22T13:11:19.700Z",-52.867,140.29,12.2,5.6,"mwc",133,51.3,NA,0.96,"us","usp000jjdr","2014-11-07T01:47:35.919Z","west of Macquarie Island","earthquake",NA,4.6,NA,NA,"reviewed","us","gcmt","west of Macquarie Island"
"39382","2012-04-22T12:20:46.120Z",-52.753,140.329,9.2,5.4,"mwc",256,22.3,NA,0.92,"us","usp000jjdn","2014-11-07T01:47:35.891Z","west of Macquarie Island","earthquake",NA,3,NA,NA,"reviewed","us","gcmt","west of Macquarie Island"
