"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"140731","1995-02-08T21:24:53.520Z",40.822,27.774,23.3,4.5,"mb",NA,NA,NA,0.9,"us","usp0006skp","2014-11-07T00:57:18.254Z","western Turkey","earthquake",NA,2.8,NA,23,"reviewed","us","us","western Turkey"
"140845","1995-01-29T04:16:56.970Z",39.83,40.657,31.1,5.2,"mw",NA,NA,NA,1.2,"us","usp0006s1m","2016-11-09T21:46:28.774Z","eastern Turkey","earthquake",NA,7.9,NA,NA,"reviewed","us","hrv","eastern Turkey"
"140942","1995-01-21T03:48:15.750Z",37.378,36.151,27.4,4.5,"mb",NA,NA,NA,0.9,"us","usp0006rny","2014-11-07T00:57:10.036Z","central Turkey","earthquake",NA,3.9,NA,32,"reviewed","us","us","central Turkey"
"141264","1994-12-30T06:56:16.800Z",38.179,39.67,10,4.7,"mb",NA,NA,NA,1.5,"us","usp0006qmc","2017-04-26T17:49:51.304Z","eastern Turkey","earthquake",NA,NA,NA,23,"reviewed","us","us","eastern Turkey"
"141785","1994-11-13T08:15:21.420Z",36.952,29.046,10,4.7,"mb",NA,NA,NA,1.2,"us","usp0006nga","2014-11-07T00:56:46.964Z","western Turkey","earthquake",NA,NA,NA,37,"reviewed","us","us","western Turkey"
"141786","1994-11-13T07:58:15.170Z",37.033,28.909,10,4.8,"mb",NA,NA,NA,1.3,"us","usp0006ng7","2014-11-07T00:56:46.934Z","western Turkey","earthquake",NA,NA,NA,57,"reviewed","us","us","western Turkey"
"141787","1994-11-13T06:56:00.520Z",36.91,29.06,10,5.4,"mw",NA,NA,NA,1.2,"us","usp0006nfz","2016-11-09T23:57:11.022Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Turkey"
"142683","1994-09-17T02:24:37.890Z",37.885,41.584,8.8,5.1,"mb",NA,NA,NA,1,"us","usp0006jjr","2014-11-07T00:56:18.082Z","eastern Turkey","earthquake",NA,NA,NA,84,"reviewed","us","us","eastern Turkey"
"143257","1994-07-30T10:37:45.190Z",37.493,36.189,10,4.7,"mb",NA,NA,NA,1.1,"us","usp0006gas","2014-11-07T00:55:55.762Z","central Turkey","earthquake",NA,NA,NA,50,"reviewed","us","us","central Turkey"
"143584","1994-07-01T20:02:31.840Z",38.267,38.824,10,4.7,"mb",NA,NA,NA,1.1,"us","usp0006f1x","2014-11-07T00:55:48.180Z","eastern Turkey","earthquake",NA,NA,NA,19,"reviewed","us","us","eastern Turkey"
"144102","1994-05-24T03:35:33.260Z",38.69,26.481,14.4,4.8,"mb",NA,NA,NA,1.2,"us","usp0006czz","2014-11-07T00:55:30.675Z","near the coast of western Turkey","earthquake",NA,2.3,NA,79,"reviewed","us","us","near the coast of western Turkey"
"144103","1994-05-24T02:18:34.900Z",38.765,26.602,16.3,5,"mb",NA,NA,NA,1.1,"us","usp0006czw","2014-11-07T00:55:30.647Z","near the coast of western Turkey","earthquake",NA,NA,NA,95,"reviewed","us","us","near the coast of western Turkey"
"144105","1994-05-24T02:05:36.290Z",38.664,26.542,17.3,5.5,"mw",NA,NA,NA,1.2,"us","usp0006czu","2017-04-26T17:49:03.181Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","near the coast of western Turkey"
"144349","1994-05-02T18:14:05.320Z",40.306,43.13,59.4,4.5,"mb",NA,NA,NA,1,"us","usp0006bxh","2014-11-07T00:55:25.215Z","Turkey-Armenia border region","earthquake",NA,NA,NA,15,"reviewed","us","us","Turkey-Armenia border region"
"145084","1994-02-10T06:15:18.220Z",36.969,35.828,17.4,4.9,"mb",NA,NA,NA,1.2,"us","usp00068a9","2014-11-07T00:54:57.848Z","central Turkey","earthquake",NA,NA,NA,42,"reviewed","us","us","central Turkey"
"145194","1994-01-28T15:45:24.580Z",38.693,27.493,5,5.4,"mw",NA,NA,NA,1,"us","usp00067kv","2016-11-09T21:46:05.459Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Turkey"
"145430","1994-01-03T21:00:31.380Z",37.002,35.842,25.8,5,"mb",NA,NA,NA,1.1,"us","usp00065z9","2014-11-07T00:54:42.981Z","central Turkey","earthquake",NA,NA,NA,78,"reviewed","us","us","central Turkey"
"145633","1993-12-12T17:21:26.200Z",41.514,28.823,27.6,4.8,"mb",NA,NA,NA,1,"us","usp000651y","2014-11-07T00:54:35.524Z","western Turkey","earthquake",NA,NA,NA,20,"reviewed","us","us","western Turkey"
"146077","1993-11-01T18:17:22.330Z",38.95,29.947,13,4.7,"mb",NA,NA,NA,1.1,"us","usp000631j","2014-11-07T00:54:20.127Z","western Turkey","earthquake",NA,2.1,NA,30,"reviewed","us","us","western Turkey"
"147286","1993-07-22T01:54:56.840Z",39.533,40.116,10.6,4.6,"mb",NA,NA,NA,1.4,"us","usp0005x4u","2014-11-07T00:53:32.501Z","eastern Turkey","earthquake",NA,4.8,NA,29,"reviewed","us","us","eastern Turkey"
"147514","1993-07-06T19:48:09.350Z",37.891,39.315,47.4,4.8,"mb",NA,NA,NA,1.2,"us","usp0005vqg","2014-11-07T00:53:25.636Z","eastern Turkey","earthquake",NA,10.2,NA,9,"reviewed","us","us","eastern Turkey"
"147734","1993-06-14T19:59:42.680Z",39.624,38.41,26.1,5,"mb",NA,NA,NA,1.2,"us","usp0005uk9","2014-11-07T00:53:15.097Z","eastern Turkey","earthquake",NA,5.5,NA,79,"reviewed","us","us","eastern Turkey"
"147760","1993-06-12T08:58:26.320Z",40.624,35.792,10,4.6,"mb",NA,NA,NA,1.5,"us","usp0005ueh","2014-11-07T00:53:14.474Z","central Turkey","earthquake",NA,NA,NA,16,"reviewed","us","us","central Turkey"
"149487","1993-01-14T15:24:22.870Z",37.154,28.223,10,4.5,"mb",NA,NA,NA,1.4,"us","usp0005ks4","2014-11-07T00:52:13.990Z","western Turkey","earthquake",NA,NA,NA,32,"reviewed","us","us","western Turkey"
"150314","1992-11-06T20:05:58.860Z",38.03,27.065,10,4.5,"mb",NA,NA,NA,1.3,"us","usp0005ge0","2014-11-07T00:51:49.650Z","western Turkey","earthquake",NA,NA,NA,43,"reviewed","us","us","western Turkey"
"150315","1992-11-06T19:08:09.250Z",38.16,26.998,17.2,6.1,"mwb",NA,NA,NA,1.3,"us","usp0005gdt","2017-04-26T17:47:16.631Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of western Turkey"
"151821","1992-07-14T18:46:22.730Z",39.178,41.722,10,4.5,"mb",NA,NA,NA,1.4,"us","usp0005aus","2014-11-07T00:51:04.109Z","eastern Turkey","earthquake",NA,NA,NA,19,"reviewed","us","us","eastern Turkey"
"151833","1992-07-14T04:26:26.630Z",39.255,41.754,18.1,4.5,"mb",NA,NA,NA,1.3,"us","usp0005atm","2017-04-13T22:04:43.423Z","eastern Turkey","earthquake",NA,NA,NA,33,"reviewed","us","us","eastern Turkey"
"152502","1992-05-23T22:53:06.700Z",36.74,30.45,41.9,4.6,"mb",NA,NA,NA,1.1,"us","usp00057zh","2014-11-07T00:50:40.934Z","western Turkey","earthquake",NA,4.1,NA,40,"reviewed","us","us","western Turkey"
"152701","1992-05-12T23:38:48.220Z",40.846,35.934,10,4.5,"mb",NA,NA,NA,1.1,"us","usp0005798","2014-11-07T00:50:37.243Z","central Turkey","earthquake",NA,NA,NA,34,"reviewed","us","us","central Turkey"
"152745","1992-05-07T19:15:03.330Z",38.698,40.143,18.3,5.2,"mw",NA,NA,NA,1.3,"us","usp000571g","2016-11-09T22:28:12.078Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Turkey"
"152910","1992-04-22T03:03:52.030Z",39.532,39.718,29.3,4.5,"mb",NA,NA,NA,1.1,"us","usp000564f","2014-11-07T00:50:28.650Z","eastern Turkey","earthquake",NA,6.4,NA,35,"reviewed","us","us","eastern Turkey"
"152917","1992-04-20T18:04:59.040Z",39.537,39.859,14.3,4.6,"mb",NA,NA,NA,1.2,"us","usp0005629","2014-11-07T00:50:28.461Z","eastern Turkey","earthquake",NA,NA,NA,34,"reviewed","us","us","eastern Turkey"
"153161","1992-03-26T16:16:19.020Z",37.342,30.989,19.3,4.5,"mb",NA,NA,NA,1,"us","usp00054w0","2014-11-07T00:50:19.167Z","western Turkey","earthquake",NA,NA,NA,22,"reviewed","us","us","western Turkey"
"153191","1992-03-22T16:52:24.260Z",40.186,28.34,19.1,4.8,"mb",NA,NA,NA,1.1,"us","usp00054pg","2014-11-07T00:50:18.182Z","western Turkey","earthquake",NA,NA,NA,60,"reviewed","us","us","western Turkey"
"153199","1992-03-21T23:15:50.290Z",39.602,39.87,15,4.7,"mb",NA,NA,NA,1.3,"us","usp00054n9","2014-11-07T00:50:18.065Z","eastern Turkey","earthquake",NA,NA,NA,44,"reviewed","us","us","eastern Turkey"
"153286","1992-03-15T16:16:24.240Z",39.532,39.929,20.9,5.9,"mw",NA,NA,NA,1.2,"us","usp00054a3","2017-04-26T17:46:26.441Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Turkey"
"153300","1992-03-14T01:24:33.710Z",39.527,39.701,22,4.7,"mb",NA,NA,NA,1.2,"us","usp000547w","2014-11-07T00:50:15.863Z","eastern Turkey","earthquake",NA,NA,NA,26,"reviewed","us","us","eastern Turkey"
"153302","1992-03-13T22:47:42.880Z",40.021,39.744,10,4.7,"mb",NA,NA,NA,1.2,"us","usp000547u","2014-11-07T00:50:15.854Z","eastern Turkey","earthquake",NA,NA,NA,26,"reviewed","us","us","eastern Turkey"
"153303","1992-03-13T20:15:18.170Z",39.433,39.914,10,4.5,"mb",NA,NA,NA,1.2,"us","usp000547r","2014-11-07T00:50:15.848Z","eastern Turkey","earthquake",NA,NA,NA,2,"reviewed","us","us","eastern Turkey"
"153306","1992-03-13T18:37:53.800Z",39.843,39.52,10,4.7,"mb",NA,NA,NA,1,"us","usp000547k","2014-11-07T00:50:15.831Z","eastern Turkey","earthquake",NA,NA,NA,38,"reviewed","us","us","eastern Turkey"
"153308","1992-03-13T17:18:39.980Z",39.71,39.605,27.2,6.7,"mwb",NA,NA,NA,1.1,"us","usp000547c","2017-04-26T17:46:25.132Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"153588","1992-02-12T15:59:48.240Z",40.55,35.864,11.1,4.9,"mb",NA,NA,NA,1.2,"us","usp00052zd","2017-04-13T22:04:15.756Z","central Turkey","earthquake",NA,3.7,NA,53,"reviewed","us","us","central Turkey"
"153589","1992-02-12T15:55:11.000Z",40.588,35.805,10,4.5,"mb",NA,NA,NA,1.3,"us","usp00052zc","2014-11-07T00:50:05.536Z","central Turkey","earthquake",NA,NA,NA,16,"reviewed","us","us","central Turkey"
"154413","1991-12-05T20:21:55.310Z",36.135,31.807,114.9,5.2,"mw",NA,NA,NA,1.1,"us","usp000502z","2016-11-10T00:07:55.507Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Turkey"
"155033","1991-10-06T01:46:47.580Z",41.096,43.409,18.3,5.1,"mw",NA,NA,NA,1.1,"us","usp0004xex","2016-11-09T23:39:42.829Z","Georgia-Turkey border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Georgia-Turkey border region"
"155132","1991-09-26T20:24:04.040Z",37.434,36.346,10,4.8,"mb",NA,NA,NA,1.2,"us","usp0004x39","2014-11-07T00:49:17.556Z","central Turkey","earthquake",NA,NA,NA,48,"reviewed","us","us","central Turkey"
"155762","1991-07-27T11:38:12.730Z",37.291,29.739,22.2,4.7,"mb",NA,NA,NA,1,"us","usp0004upj","2014-11-07T00:48:58.885Z","western Turkey","earthquake",NA,2.8,NA,46,"reviewed","us","us","western Turkey"
"156163","1991-06-19T06:40:28.950Z",40.282,42.971,33,4.6,"mb",NA,NA,NA,1.2,"us","usp0004t56","2014-11-07T00:48:45.897Z","eastern Turkey","earthquake",NA,NA,NA,9,"reviewed","us","us","eastern Turkey"
"156199","1991-06-16T11:07:10.690Z",39.984,42.875,25.6,4.6,"mb",NA,NA,NA,1.3,"us","usp0004t17","2014-11-07T00:48:45.429Z","eastern Turkey","earthquake",NA,NA,NA,19,"reviewed","us","us","eastern Turkey"
"156387","1991-06-03T10:22:40.440Z",40.048,42.859,27.8,5.2,"mw",NA,NA,NA,1.3,"us","usp0004sez","2016-11-09T22:40:31.374Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Turkey"
"156829","1991-04-24T10:54:35.740Z",39.597,41.118,33,4.5,"mb",NA,NA,NA,0.8,"us","usp0004qs0","2017-04-13T22:03:28.657Z","eastern Turkey","earthquake",NA,NA,NA,19,"reviewed","us","us","eastern Turkey"
"156972","1991-04-10T01:08:39.610Z",37.359,36.221,10,5.4,"mw",NA,NA,NA,1.3,"us","usp0004q55","2016-11-09T22:16:20.664Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","central Turkey"
"157284","1991-03-11T18:33:43.120Z",37.009,30.989,112.8,5.2,"mw",NA,NA,NA,1,"us","usp0004ny1","2016-11-09T22:03:27.533Z","western Turkey","earthquake",NA,2.1,NA,NA,"reviewed","us","hrv","western Turkey"
"157338","1991-03-08T09:23:13.110Z",40.828,27.892,11.3,4.5,"mb",NA,NA,NA,0.8,"us","usp0004ntg","2014-11-07T00:48:10.502Z","western Turkey","earthquake",NA,1.8,NA,1,"reviewed","us","us","western Turkey"
"157395","1991-03-03T08:39:26.480Z",40.623,29.017,21,4.5,"mb",NA,NA,NA,1.1,"us","usp0004nme","2014-11-07T00:48:09.109Z","western Turkey","earthquake",NA,2.4,NA,35,"reviewed","us","us","western Turkey"
"157637","1991-02-12T09:54:58.390Z",40.816,28.878,10,4.8,"mb",NA,NA,NA,1.3,"us","usp0004muy","2014-11-07T00:47:59.522Z","western Turkey","earthquake",NA,NA,NA,43,"reviewed","us","us","western Turkey"
"157728","1991-02-02T09:09:02.320Z",37.114,42.603,33,4.8,"mb",NA,NA,NA,1.4,"us","usp0004mfs","2014-11-07T00:47:56.767Z","Turkey-Syria-Iraq border region","earthquake",NA,NA,NA,10,"reviewed","us","us","Turkey-Syria-Iraq border region"
"157729","1991-02-02T06:54:40.460Z",37.275,42.566,10,4.7,"mb",NA,NA,NA,1,"us","usp0004mfq","2014-11-07T00:47:56.737Z","Turkey-Syria-Iraq border region","earthquake",NA,NA,NA,8,"reviewed","us","us","Turkey-Syria-Iraq border region"
"157766","1991-01-30T19:42:52.730Z",37.18,42.605,16.9,4.7,"mb",NA,NA,NA,1.3,"us","usp0004mc3","2014-11-07T00:47:53.793Z","Turkey-Syria-Iraq border region","earthquake",NA,NA,NA,26,"reviewed","us","us","Turkey-Syria-Iraq border region"
"157975","1991-01-13T05:11:53.120Z",37.095,29.555,10,4.8,"mb",NA,NA,NA,1,"us","usp0004kkv","2014-11-07T00:47:49.700Z","western Turkey","earthquake",NA,NA,NA,7,"reviewed","us","us","western Turkey"
"158586","1990-11-21T14:02:48.090Z",37.01,29.585,20.4,5,"mb",NA,NA,NA,1.1,"us","usp0004h6b","2014-11-07T00:47:27.979Z","western Turkey","earthquake",NA,4.3,NA,4,"reviewed","us","us","western Turkey"
"159399","1990-09-08T21:01:43.860Z",37.182,29.615,24.4,4.7,"mb",NA,NA,NA,1,"us","usp0004efn","2014-11-07T00:47:05.953Z","western Turkey","earthquake",NA,6.6,NA,2,"reviewed","us","us","western Turkey"
"159815","1990-08-05T18:31:50.240Z",40.205,33.869,25.4,4.8,"mb",NA,NA,NA,1,"us","usp0004d08","2014-11-07T00:46:54.823Z","central Turkey","earthquake",NA,3.5,NA,53,"reviewed","us","us","central Turkey"
"160029","1990-07-18T11:29:24.950Z",36.99,29.595,17.2,5.5,"mw",NA,NA,NA,1.2,"us","usp0004c4y","2017-04-13T22:02:35.032Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Turkey"
"161004","1990-05-03T21:05:15.680Z",39.599,38.447,10,4.6,"mb",NA,NA,NA,1.2,"us","usp00048ts","2014-11-07T00:46:16.813Z","eastern Turkey","earthquake",NA,NA,NA,49,"reviewed","us","us","eastern Turkey"
"161162","1990-04-20T23:30:03.480Z",40.002,40.069,14,5.4,"mw",NA,NA,NA,1.4,"us","usp000487h","2016-11-09T22:20:47.289Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Turkey"
"162625","1989-12-23T14:59:03.240Z",38.305,26.585,10,4.5,"mb",NA,NA,NA,1,"us","usp00043g7","2014-11-07T00:45:23.499Z","near the coast of western Turkey","earthquake",NA,NA,NA,1,"reviewed","us","us","near the coast of western Turkey"
"162707","1989-12-18T14:03:15.190Z",37.921,29.167,19.2,4.7,"mb",NA,NA,NA,1,"us","usp000438c","2014-11-07T00:45:22.332Z","western Turkey","earthquake",NA,4.7,NA,1,"reviewed","us","us","western Turkey"
"162708","1989-12-18T13:58:14.210Z",37.897,29.247,30.5,4.5,"mb",NA,NA,NA,1.3,"us","usp000438a","2014-11-07T00:45:22.328Z","western Turkey","earthquake",NA,4.8,NA,1,"reviewed","us","us","western Turkey"
"164100","1989-08-15T17:03:29.670Z",39.177,26.293,10,4.6,"ms",NA,NA,NA,1.4,"us","usp0003ygp","2014-11-07T00:44:43.198Z","near the coast of western Turkey","earthquake",NA,NA,NA,2,"reviewed","us","us","near the coast of western Turkey"
"164604","1989-06-24T03:09:57.560Z",36.719,35.943,41.6,5.1,"mw",NA,NA,NA,1,"us","usp0003wjy","2016-11-09T22:50:04.914Z","central Turkey","earthquake",NA,4.2,NA,NA,"reviewed","us","hrv","central Turkey"
"164982","1989-05-20T20:44:02.260Z",39.553,40.172,38.2,5.4,"mw",NA,NA,NA,1.2,"us","usp0003ve5","2016-11-09T22:34:03.994Z","eastern Turkey","earthquake",NA,5.2,NA,NA,"reviewed","us","hrv","eastern Turkey"
"165236","1989-04-28T13:30:19.240Z",37.004,28.139,16.9,5.6,"mw",NA,NA,NA,1,"us","usp0003ujr","2017-04-13T22:00:57.231Z","western Turkey","earthquake",NA,2.9,NA,NA,"reviewed","us","hrv","western Turkey"
"165248","1989-04-27T23:06:52.240Z",37.027,28.18,13.9,5.5,"mw",NA,NA,NA,1.2,"us","usp0003ugy","2017-04-13T22:00:56.707Z","western Turkey","earthquake",NA,2.9,NA,NA,"reviewed","us","hrv","western Turkey"
"165910","1989-02-24T00:40:35.150Z",37.731,29.347,18.5,5.3,"mw",NA,NA,NA,1.3,"us","usp0003s8b","2017-04-13T22:00:45.248Z","western Turkey","earthquake",NA,2.9,NA,NA,"reviewed","us","hrv","western Turkey"
"165953","1989-02-19T14:28:46.510Z",37.009,28.226,10,5.4,"mw",NA,NA,NA,1.5,"us","usp0003s2x","2016-11-09T21:55:03.174Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Turkey"
"166478","1989-01-08T03:01:17.720Z",37.056,27.589,10,4.5,"mb",NA,NA,NA,1.1,"us","usp0003qmx","2014-11-07T00:43:24.745Z","western Turkey","earthquake",NA,NA,NA,16,"reviewed","us","us","western Turkey"
"166626","1988-12-24T20:36:07.020Z",37.593,32.146,29.4,4.5,"mb",NA,NA,NA,1.2,"us","usp0003q5g","2014-11-07T00:43:19.090Z","central Turkey","earthquake",NA,6,NA,28,"reviewed","us","us","central Turkey"
"166807","1988-12-08T13:33:48.140Z",36.629,30.397,28,5.2,"mb",NA,NA,NA,1.3,"us","usp0003pph","2014-11-07T00:43:16.582Z","western Turkey","earthquake",NA,12,NA,5,"reviewed","us","us","western Turkey"
"166825","1988-12-07T08:57:06.110Z",40.936,43.209,10,4.6,"mb",NA,NA,NA,1.3,"us","usp0003pmr","2014-11-07T00:43:16.176Z","Turkey-Armenia border region","earthquake",NA,NA,NA,6,"reviewed","us","us","Turkey-Armenia border region"
"167306","1988-10-26T10:10:27.610Z",37.872,27.561,30.3,4.8,"mb",NA,NA,NA,1.3,"us","usp0003n7u","2014-11-07T00:43:00.028Z","western Turkey","earthquake",NA,6.6,NA,1,"reviewed","us","us","western Turkey"
"167390","1988-10-18T12:35:43.930Z",40.883,41.673,10,4.8,"mb",NA,NA,NA,1.3,"us","usp0003mxy","2014-11-07T00:42:58.521Z","eastern Turkey","earthquake",NA,NA,NA,8,"reviewed","us","us","eastern Turkey"
"167403","1988-10-16T23:35:24.510Z",37.964,44.815,33,4.5,"mb",NA,NA,NA,1.3,"us","usp0003mwa","2014-11-07T00:42:58.287Z","Turkey-Iran-Iraq border region","earthquake",NA,NA,NA,5,"reviewed","us","us","Turkey-Iran-Iraq border region"
"168170","1988-08-04T08:25:17.560Z",38.768,26.825,12.5,4.5,"mb",NA,NA,NA,1.1,"us","usp0003jmn","2014-11-07T00:42:37.667Z","near the coast of western Turkey","earthquake",NA,2.9,NA,2,"reviewed","us","us","near the coast of western Turkey"
"168612","1988-06-25T16:15:38.340Z",38.458,43.038,50.9,5.5,"mw",NA,NA,NA,1.1,"us","usp0003h9v","2016-11-09T22:50:29.921Z","eastern Turkey","earthquake",NA,5.5,NA,NA,"reviewed","us","hrv","eastern Turkey"
"168866","1988-05-31T21:06:42.300Z",40.657,34.776,10,4.5,"mb",NA,NA,NA,1.3,"us","usp0003gk9","2014-11-07T00:42:12.622Z","central Turkey","earthquake",NA,NA,NA,1,"reviewed","us","us","central Turkey"
"169228","1988-04-24T20:49:33.600Z",40.857,28.227,15.6,5.3,"mw",NA,NA,NA,1.2,"us","usp0003fax","2016-11-09T22:22:25.234Z","western Turkey","earthquake",NA,3.1,NA,NA,"reviewed","us","hrv","western Turkey"
"169250","1988-04-21T10:01:48.070Z",39.045,44.05,47.3,4.7,"mb",NA,NA,NA,1.1,"us","usp0003f7g","2014-11-07T00:41:58.335Z","Turkey-Iran border region","earthquake",NA,10,NA,9,"reviewed","us","us","Turkey-Iran border region"
"169265","1988-04-20T03:50:08.390Z",39.109,44.123,55.2,5.5,"mw",NA,NA,NA,1.1,"us","usp0003f6d","2016-11-09T22:20:43.204Z","Turkey-Iran border region","earthquake",NA,6,NA,NA,"reviewed","us","hrv","Turkey-Iran border region"
"169498","1988-03-30T21:42:04.110Z",39.276,40.46,10,4.5,"mb",NA,NA,NA,0.9,"us","usp0003eg6","2014-11-07T00:41:50.608Z","eastern Turkey","earthquake",NA,NA,NA,7,"reviewed","us","us","eastern Turkey"
"170449","1988-01-13T07:58:45.450Z",38.34,30.834,13.8,4.5,"mb",NA,NA,NA,1.2,"us","usp0003c0u","2014-11-07T00:41:30.730Z","western Turkey","earthquake",NA,3.1,NA,15,"reviewed","us","us","western Turkey"
"170570","1988-01-01T12:21:51.540Z",40.124,29.24,10,4.5,"mb",NA,NA,NA,1,"us","usp0003bqg","2014-11-07T00:41:27.186Z","western Turkey","earthquake",NA,NA,NA,1,"reviewed","us","us","western Turkey"
"170702","1987-12-17T19:14:03.030Z",37.922,30.96,10.4,4.6,"mb",NA,NA,NA,1,"us","usp0003bc5","2014-11-07T00:41:24.156Z","western Turkey","earthquake",NA,3.4,NA,1,"reviewed","us","us","western Turkey"
"170824","1987-12-07T00:07:32.510Z",37.956,42.879,33,4.7,"mb",NA,NA,NA,1,"us","usp0003b15","2014-11-07T00:41:21.448Z","Turkey-Syria-Iraq border region","earthquake",NA,NA,NA,32,"reviewed","us","us","Turkey-Syria-Iraq border region"
"170955","1987-11-25T00:11:12.030Z",37.925,30.972,9.1,4.6,"mb",NA,NA,NA,0.9,"us","usp0003agz","2014-11-07T00:41:15.200Z","western Turkey","earthquake",NA,2.8,NA,1,"reviewed","us","us","western Turkey"
"171194","1987-10-30T10:28:26.860Z",37.755,37.933,10,4.5,"mb",NA,NA,NA,1.3,"us","usp00039re","2014-11-07T00:41:07.971Z","central Turkey","earthquake",NA,NA,NA,12,"reviewed","us","us","central Turkey"
"171678","1987-09-14T15:51:55.020Z",36.758,31.11,109.9,4.7,"mb",NA,NA,NA,1.2,"us","usp00038d7","2014-11-07T00:40:56.782Z","western Turkey","earthquake",NA,3.5,NA,34,"reviewed","us","us","western Turkey"
"172581","1987-06-24T06:53:20.760Z",38.314,39.292,10,4.5,"mb",NA,NA,NA,1.2,"us","usp000361c","2014-11-07T00:40:33.784Z","eastern Turkey","earthquake",NA,NA,NA,15,"reviewed","us","us","eastern Turkey"
"172996","1987-05-14T22:24:05.080Z",39.915,40.049,48.7,4.7,"mb",NA,NA,NA,1.3,"us","usp000350g","2014-11-07T00:40:24.903Z","eastern Turkey","earthquake",NA,7.4,NA,32,"reviewed","us","us","eastern Turkey"
"173992","1987-02-22T06:51:41.820Z",38.418,40.551,10,4.9,"mb",NA,NA,NA,1.1,"us","usp00032p2","2014-11-07T00:39:53.167Z","eastern Turkey","earthquake",NA,NA,NA,6,"reviewed","us","us","eastern Turkey"
"174842","1986-12-08T05:58:11.500Z",36.625,31.761,130.3,4.6,"mb",NA,NA,NA,1,"us","usp00030qe","2014-11-07T00:39:28.654Z","western Turkey","earthquake",NA,3.5,NA,36,"reviewed","us","us","western Turkey"
"175252","1986-11-01T03:18:10.180Z",41.109,40.162,33,4.7,"mb",NA,NA,NA,1,"us","usp0002zjd","2014-11-07T00:39:14.630Z","eastern Turkey","earthquake",NA,NA,NA,35,"reviewed","us","us","eastern Turkey"
"175505","1986-10-17T10:33:05.740Z",41.146,32.38,11.9,4.5,"mb",NA,NA,NA,1.3,"us","usp0002z0v","2014-11-07T00:39:09.612Z","central Turkey","earthquake",NA,4.4,NA,30,"reviewed","us","us","central Turkey"
"175564","1986-10-11T09:00:10.550Z",37.931,28.574,5,5.7,"mw",NA,NA,NA,1.1,"us","usp0002yuv","2017-04-26T17:40:15.449Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Turkey"
"176230","1986-08-10T17:47:55.770Z",38.537,43.436,43.1,4.7,"mb",NA,NA,NA,1,"us","usp0002x18","2014-11-07T00:38:50.826Z","eastern Turkey","earthquake",NA,8.1,NA,35,"reviewed","us","us","eastern Turkey"
"176253","1986-08-08T18:51:43.500Z",37.954,37.699,10,4.6,"mb",NA,NA,NA,1.1,"us","usp0002wzg","2014-11-07T00:38:50.327Z","central Turkey","earthquake",NA,NA,NA,26,"reviewed","us","us","central Turkey"
"176282","1986-08-05T19:58:40.500Z",37.197,37.257,10,4.6,"mb",NA,NA,NA,1.1,"us","usp0002wwt","2014-11-07T00:38:48.996Z","central Turkey","earthquake",NA,NA,NA,25,"reviewed","us","us","central Turkey"
"176322","1986-08-03T01:33:20.360Z",37.2,37.3,11.5,5,"mb",NA,NA,NA,1.1,"us","usp0002wu4","2017-04-13T21:58:31.383Z","central Turkey","earthquake",NA,5.6,NA,42,"reviewed","us","us","central Turkey"
"177022","1986-06-10T07:57:39.930Z",38.051,37.976,10,4.7,"mb",NA,NA,NA,1.1,"us","usp0002uxz","2014-11-07T00:38:32.182Z","central Turkey","earthquake",NA,NA,NA,17,"reviewed","us","us","central Turkey"
"177057","1986-06-06T12:07:54.610Z",38.017,37.876,10,4.6,"mb",NA,NA,NA,1.1,"us","usp0002uup","2014-11-07T00:38:31.676Z","central Turkey","earthquake",NA,NA,NA,1,"reviewed","us","us","central Turkey"
"177058","1986-06-06T11:29:45.810Z",38.033,37.919,10,4.5,"mb",NA,NA,NA,1,"us","usp0002uun","2014-11-07T00:38:31.670Z","central Turkey","earthquake",NA,NA,NA,14,"reviewed","us","us","central Turkey"
"177059","1986-06-06T10:50:31.540Z",37.672,37.982,10,4.6,"mb",NA,NA,NA,1.4,"us","usp0002uum","2014-11-07T00:38:31.666Z","central Turkey","earthquake",NA,NA,NA,3,"reviewed","us","us","central Turkey"
